loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 1.4025 corr: 240 (65280/2257759) completed in 0m 1.673s
loss: 1.4569 corr: 229 (65664/2257759) completed in 0m 1.661s
loss: 1.2983 corr: 265 (66048/2257759) completed in 0m 1.673s
loss: 1.4994 corr: 234 (66432/2257759) completed in 0m 1.619s
loss: 1.4005 corr: 255 (66816/2257759) completed in 0m 1.549s
loss: 1.2510 corr: 254 (67200/2257759) completed in 0m 1.682s
loss: 1.2534 corr: 254 (67584/2257759) completed in 0m 1.684s
loss: 1.4476 corr: 247 (67968/2257759) completed in 0m 1.689s
loss: 1.1702 corr: 274 (68352/2257759) completed in 0m 1.542s
loss: 1.2271 corr: 252 (68736/2257759) completed in 0m 1.681s
loss: 1.4919 corr: 239 (69120/2257759) completed in 0m 1.773s
loss: 1.3048 corr: 236 (69504/2257759) completed in 0m 1.672s
loss: 1.2394 corr: 255 (69888/2257759) completed in 0m 1.650s
loss: 1.2837 corr: 257 (70272/2257759) completed in 0m 1.679s
loss: 1.2917 corr: 256 (70656/2257759) completed in 0m 1.632s
loss: 1.2787 corr: 254 (71040/2257759) completed in 0m 1.702s
loss: 1.3053 corr: 257 (71424/2257759) completed in 0m 1.698s
loss: 1.3373 corr: 259 (71808/2257759) completed in 0m 1.665s
loss: 1.4397 corr: 238 (72192/2257759) completed in 0m 1.641s
loss: 1.1858 corr: 254 (72576/2257759) completed in 0m 1.679s
loss: 1.2992 corr: 258 (72960/2257759) completed in 0m 1.663s
loss: 1.2787 corr: 253 (73344/2257759) completed in 0m 1.671s
loss: 1.3534 corr: 255 (73728/2257759) completed in 0m 1.700s
loss: 1.4115 corr: 249 (74112/2257759) completed in 0m 1.709s
loss: 1.4319 corr: 242 (74496/2257759) completed in 0m 1.838s
loss: 1.3159 corr: 255 (74880/2257759) completed in 0m 1.677s
loss: 1.2656 corr: 253 (75264/2257759) completed in 0m 1.680s
loss: 1.2920 corr: 254 (75648/2257759) completed in 0m 1.643s
loss: 1.3753 corr: 241 (76032/2257759) completed in 0m 1.646s
loss: 1.3711 corr: 252 (76416/2257759) completed in 0m 1.656s
loss: 1.3338 corr: 246 (76800/2257759) completed in 0m 1.617s
loss: 1.2845 corr: 253 (77184/2257759) completed in 0m 1.668s
loss: 1.4072 corr: 252 (77568/2257759) completed in 0m 1.700s
loss: 1.3412 corr: 246 (77952/2257759) completed in 0m 1.694s
loss: 1.4147 corr: 236 (78336/2257759) completed in 0m 1.697s
loss: 1.3671 corr: 245 (78720/2257759) completed in 0m 1.717s
loss: 1.3915 corr: 239 (79104/2257759) completed in 0m 1.650s
loss: 1.5110 corr: 228 (79488/2257759) completed in 0m 1.623s
loss: 1.1382 corr: 272 (79872/2257759) completed in 0m 1.619s
loss: 1.3810 corr: 248 (80256/2257759) completed in 0m 1.679s
loss: 1.4395 corr: 233 (80640/2257759) completed in 0m 1.709s
loss: 1.2848 corr: 255 (81024/2257759) completed in 0m 1.704s
loss: 1.2765 corr: 250 (81408/2257759) completed in 0m 1.562s
loss: 1.4286 corr: 250 (81792/2257759) completed in 0m 1.728s
loss: 1.4189 corr: 255 (82176/2257759) completed in 0m 1.663s
loss: 1.4012 corr: 236 (82560/2257759) completed in 0m 1.696s
loss: 1.3808 corr: 237 (82944/2257759) completed in 0m 1.975s
loss: 1.2595 corr: 257 (83328/2257759) completed in 0m 1.686s
loss: 1.3134 corr: 254 (83712/2257759) completed in 0m 1.692s
loss: 1.1932 corr: 272 (84096/2257759) completed in 0m 1.610s
loss: 1.3450 corr: 251 (84480/2257759) completed in 0m 1.695s
loss: 1.4262 corr: 246 (84864/2257759) completed in 0m 1.736s
loss: 1.3866 corr: 247 (85248/2257759) completed in 0m 1.677s
loss: 1.3722 corr: 244 (85632/2257759) completed in 0m 1.623s
loss: 1.3040 corr: 247 (86016/2257759) completed in 0m 1.696s
loss: 1.4087 corr: 243 (86400/2257759) completed in 0m 1.695s
loss: 1.3927 corr: 259 (86784/2257759) completed in 0m 1.669s
loss: 1.3060 corr: 255 (87168/2257759) completed in 0m 1.688s
loss: 1.2992 corr: 256 (87552/2257759) completed in 0m 1.640s
loss: 1.3957 corr: 244 (87936/2257759) completed in 0m 1.716s
loss: 1.4166 corr: 250 (88320/2257759) completed in 0m 1.680s
loss: 1.4140 corr: 241 (88704/2257759) completed in 0m 1.723s
loss: 1.2741 corr: 262 (89088/2257759) completed in 0m 1.644s
loss: 1.4426 corr: 240 (89472/2257759) completed in 0m 1.665s
loss: 1.3813 corr: 256 (89856/2257759) completed in 0m 1.689s
loss: 1.3946 corr: 246 (90240/2257759) completed in 0m 1.766s
loss: 1.5075 corr: 233 (90624/2257759) completed in 0m 1.686s
loss: 1.3955 corr: 246 (91008/2257759) completed in 0m 1.692s
loss: 1.3825 corr: 247 (91392/2257759) completed in 0m 1.870s
loss: 1.3551 corr: 243 (91776/2257759) completed in 0m 1.684s
loss: 1.3784 corr: 258 (92160/2257759) completed in 0m 1.689s
loss: 1.2845 corr: 255 (92544/2257759) completed in 0m 1.661s
loss: 1.3209 corr: 254 (92928/2257759) completed in 0m 2.014s
loss: 1.3174 corr: 239 (93312/2257759) completed in 0m 1.757s
loss: 1.4695 corr: 240 (93696/2257759) completed in 0m 1.685s
loss: 1.3634 corr: 241 (94080/2257759) completed in 0m 1.722s
loss: 1.5752 corr: 232 (94464/2257759) completed in 0m 1.647s
loss: 1.5639 corr: 238 (94848/2257759) completed in 0m 1.726s
loss: 1.4207 corr: 246 (95232/2257759) completed in 0m 1.637s
loss: 1.3936 corr: 258 (95616/2257759) completed in 0m 1.692s
loss: 1.3385 corr: 245 (96000/2257759) completed in 0m 1.706s
loss: 1.2487 corr: 256 (96384/2257759) completed in 0m 1.685s
loss: 1.3505 corr: 241 (96768/2257759) completed in 0m 1.586s
loss: 1.4576 corr: 247 (97152/2257759) completed in 0m 1.654s
loss: 1.3156 corr: 251 (97536/2257759) completed in 0m 1.657s
loss: 1.3634 corr: 253 (97920/2257759) completed in 0m 1.701s
loss: 1.3112 corr: 250 (98304/2257759) completed in 0m 1.753s
loss: 1.5085 corr: 235 (98688/2257759) completed in 0m 1.669s
loss: 1.4620 corr: 243 (99072/2257759) completed in 0m 1.697s
loss: 1.3541 corr: 254 (99456/2257759) completed in 0m 1.685s
loss: 1.4158 corr: 243 (99840/2257759) completed in 0m 1.731s
loss: 1.3244 corr: 258 (100224/2257759) completed in 0m 1.711s
loss: 1.2826 corr: 249 (100608/2257759) completed in 0m 1.685s
loss: 1.3947 corr: 257 (100992/2257759) completed in 0m 1.590s
loss: 1.2654 corr: 262 (101376/2257759) completed in 0m 1.595s
loss: 1.2101 corr: 266 (101760/2257759) completed in 0m 1.628s
loss: 1.4581 corr: 243 (102144/2257759) completed in 0m 1.651s
loss: 1.4323 corr: 244 (102528/2257759) completed in 0m 1.682s
loss: 1.2244 corr: 265 (102912/2257759) completed in 0m 1.996s
loss: 1.3148 corr: 253 (103296/2257759) completed in 0m 1.555s
loss: 1.4188 corr: 251 (103680/2257759) completed in 0m 1.620s
loss: 1.5205 corr: 238 (104064/2257759) completed in 0m 1.699s
loss: 1.3578 corr: 248 (104448/2257759) completed in 0m 1.714s
loss: 1.5048 corr: 232 (104832/2257759) completed in 0m 1.838s
loss: 1.3868 corr: 254 (105216/2257759) completed in 0m 1.675s
loss: 1.4835 corr: 248 (105600/2257759) completed in 0m 1.615s
loss: 1.4602 corr: 231 (105984/2257759) completed in 0m 1.677s
loss: 1.4024 corr: 246 (106368/2257759) completed in 0m 1.637s
loss: 1.4311 corr: 243 (106752/2257759) completed in 0m 1.643s
loss: 1.5978 corr: 238 (107136/2257759) completed in 0m 1.639s
loss: 1.3691 corr: 256 (107520/2257759) completed in 0m 1.732s
loss: 1.4749 corr: 242 (107904/2257759) completed in 0m 1.665s
loss: 1.4146 corr: 242 (108288/2257759) completed in 0m 1.726s
loss: 1.3807 corr: 257 (108672/2257759) completed in 0m 1.681s
loss: 1.3160 corr: 256 (109056/2257759) completed in 0m 1.712s
loss: 1.3034 corr: 254 (109440/2257759) completed in 0m 2.033s
loss: 1.2501 corr: 254 (109824/2257759) completed in 0m 1.639s
loss: 1.4047 corr: 250 (110208/2257759) completed in 0m 1.648s
loss: 1.3575 corr: 253 (110592/2257759) completed in 0m 1.838s
loss: 1.3789 corr: 250 (110976/2257759) completed in 0m 1.666s
loss: 1.5870 corr: 243 (111360/2257759) completed in 0m 1.653s
loss: 1.4666 corr: 237 (111744/2257759) completed in 0m 1.687s
loss: 1.3574 corr: 248 (112128/2257759) completed in 0m 1.579s
loss: 1.3558 corr: 260 (112512/2257759) completed in 0m 1.685s
loss: 1.2911 corr: 258 (112896/2257759) completed in 0m 1.684s
loss: 1.4024 corr: 242 (113280/2257759) completed in 0m 1.706s
loss: 1.4643 corr: 249 (113664/2257759) completed in 0m 1.671s
loss: 1.3400 corr: 256 (114048/2257759) completed in 0m 1.631s
loss: 1.4792 corr: 231 (114432/2257759) completed in 0m 1.738s
loss: 1.4982 corr: 233 (114816/2257759) completed in 0m 1.662s
loss: 1.3449 corr: 259 (115200/2257759) completed in 0m 1.682s
loss: 1.3704 corr: 253 (115584/2257759) completed in 0m 1.676s
loss: 1.3402 corr: 251 (115968/2257759) completed in 0m 1.726s
loss: 1.4362 corr: 250 (116352/2257759) completed in 0m 1.706s
loss: 1.2806 corr: 259 (116736/2257759) completed in 0m 1.761s
loss: 1.3473 corr: 255 (117120/2257759) completed in 0m 1.630s
loss: 1.6380 corr: 232 (117504/2257759) completed in 0m 1.647s
loss: 1.3259 corr: 249 (117888/2257759) completed in 0m 1.760s
loss: 1.3533 corr: 260 (118272/2257759) completed in 0m 1.791s
loss: 1.4242 corr: 249 (118656/2257759) completed in 0m 1.793s
loss: 1.3119 corr: 257 (119040/2257759) completed in 0m 1.673s
loss: 1.4003 corr: 254 (119424/2257759) completed in 0m 1.794s
loss: 1.3811 corr: 257 (119808/2257759) completed in 0m 1.595s
loss: 1.4771 corr: 241 (120192/2257759) completed in 0m 1.638s
loss: 1.2762 corr: 265 (120576/2257759) completed in 0m 1.680s
loss: 1.4629 corr: 245 (120960/2257759) completed in 0m 1.676s
loss: 1.2498 corr: 255 (121344/2257759) completed in 0m 1.684s
loss: 1.4201 corr: 244 (121728/2257759) completed in 0m 1.715s
loss: 1.4043 corr: 256 (122112/2257759) completed in 0m 1.606s
loss: 1.4056 corr: 255 (122496/2257759) completed in 0m 1.837s
loss: 1.4165 corr: 250 (122880/2257759) completed in 0m 1.722s
loss: 1.5966 corr: 228 (123264/2257759) completed in 0m 1.683s
loss: 1.2802 corr: 259 (123648/2257759) completed in 0m 1.676s
loss: 1.4182 corr: 256 (124032/2257759) completed in 0m 1.593s
loss: 1.4107 corr: 240 (124416/2257759) completed in 0m 1.661s
loss: 1.3285 corr: 247 (124800/2257759) completed in 0m 1.720s
loss: 1.6545 corr: 219 (125184/2257759) completed in 0m 1.717s
loss: 1.4709 corr: 241 (125568/2257759) completed in 0m 1.700s
loss: 1.3869 corr: 245 (125952/2257759) completed in 0m 1.651s
loss: 1.4504 corr: 240 (126336/2257759) completed in 0m 1.676s
loss: 1.4411 corr: 235 (126720/2257759) completed in 0m 1.656s
loss: 1.4728 corr: 236 (127104/2257759) completed in 0m 1.726s
loss: 1.4694 corr: 229 (127488/2257759) completed in 0m 1.642s
loss: 1.2442 corr: 260 (127872/2257759) completed in 0m 1.646s
loss: 1.5377 corr: 236 (128256/2257759) completed in 0m 1.622s
loss: 1.4682 corr: 246 (128640/2257759) completed in 0m 1.626s
loss: 1.3275 corr: 254 (129024/2257759) completed in 0m 1.658s
loss: 1.3285 corr: 249 (129408/2257759) completed in 0m 1.588s
loss: 1.2908 corr: 255 (129792/2257759) completed in 0m 1.641s
loss: 1.4877 corr: 243 (130176/2257759) completed in 0m 1.692s
loss: 1.3499 corr: 254 (130560/2257759) completed in 0m 1.723s
loss: 1.5039 corr: 246 (130944/2257759) completed in 0m 1.688s
loss: 1.4357 corr: 251 (131328/2257759) completed in 0m 1.700s
loss: 1.4426 corr: 243 (131712/2257759) completed in 0m 1.680s
loss: 1.5372 corr: 235 (132096/2257759) completed in 0m 1.710s
loss: 1.3974 corr: 260 (132480/2257759) completed in 0m 1.636s
loss: 1.2662 corr: 260 (132864/2257759) completed in 0m 1.757s
loss: 1.3765 corr: 262 (133248/2257759) completed in 0m 1.672s
loss: 1.5290 corr: 242 (133632/2257759) completed in 0m 1.681s
loss: 1.3700 corr: 242 (134016/2257759) completed in 0m 1.661s
loss: 1.4672 corr: 236 (134400/2257759) completed in 0m 1.691s
loss: 1.4656 corr: 238 (134784/2257759) completed in 0m 1.762s
loss: 1.4551 corr: 236 (135168/2257759) completed in 0m 1.685s
loss: 1.5022 corr: 235 (135552/2257759) completed in 0m 1.683s
loss: 1.2966 corr: 254 (135936/2257759) completed in 0m 1.648s
loss: 1.4131 corr: 250 (136320/2257759) completed in 0m 1.677s
loss: 1.4239 corr: 249 (136704/2257759) completed in 0m 1.699s
loss: 1.4509 corr: 244 (137088/2257759) completed in 0m 1.726s
loss: 1.3665 corr: 251 (137472/2257759) completed in 0m 1.676s
loss: 1.3396 corr: 247 (137856/2257759) completed in 0m 1.705s
loss: 1.5309 corr: 243 (138240/2257759) completed in 0m 1.607s
loss: 1.4856 corr: 240 (138624/2257759) completed in 0m 1.852s
loss: 1.3933 corr: 254 (139008/2257759) completed in 0m 1.610s
loss: 1.5139 corr: 232 (139392/2257759) completed in 0m 1.689s
loss: 1.6044 corr: 236 (139776/2257759) completed in 0m 1.645s
loss: 1.4932 corr: 239 (140160/2257759) completed in 0m 1.724s
loss: 1.4436 corr: 240 (140544/2257759) completed in 0m 1.693s
loss: 1.6106 corr: 226 (140928/2257759) completed in 0m 1.740s
loss: 1.2883 corr: 260 (141312/2257759) completed in 0m 1.753s
loss: 1.3751 corr: 245 (141696/2257759) completed in 0m 1.668s
loss: 1.3846 corr: 259 (142080/2257759) completed in 0m 1.678s
loss: 1.4878 corr: 244 (142464/2257759) completed in 0m 1.636s
loss: 1.3243 corr: 264 (142848/2257759) completed in 0m 1.842s
loss: 1.3046 corr: 251 (143232/2257759) completed in 0m 1.828s
loss: 1.5208 corr: 236 (143616/2257759) completed in 0m 1.728s
loss: 1.3497 corr: 240 (144000/2257759) completed in 0m 1.706s
loss: 1.4869 corr: 251 (144384/2257759) completed in 0m 1.716s
loss: 1.3800 corr: 246 (144768/2257759) completed in 0m 1.644s
loss: 1.4100 corr: 242 (145152/2257759) completed in 0m 1.761s
loss: 1.4397 corr: 248 (145536/2257759) completed in 0m 1.696s
loss: 1.4494 corr: 236 (145920/2257759) completed in 0m 1.718s
loss: 1.5497 corr: 240 (146304/2257759) completed in 0m 1.781s
loss: 1.3957 corr: 247 (146688/2257759) completed in 0m 1.742s
loss: 1.5259 corr: 249 (147072/2257759) completed in 0m 1.813s
loss: 1.5284 corr: 241 (147456/2257759) completed in 0m 1.701s
loss: 1.4505 corr: 244 (147840/2257759) completed in 0m 1.776s
loss: 1.5823 corr: 246 (148224/2257759) completed in 0m 1.623s
loss: 1.4804 corr: 240 (148608/2257759) completed in 0m 1.706s
loss: 1.5107 corr: 248 (148992/2257759) completed in 0m 1.619s
loss: 1.4263 corr: 244 (149376/2257759) completed in 0m 1.630s
loss: 1.3723 corr: 240 (149760/2257759) completed in 0m 1.781s
loss: 1.4121 corr: 254 (150144/2257759) completed in 0m 1.649s
loss: 1.2155 corr: 266 (150528/2257759) completed in 0m 1.788s
loss: 1.4047 corr: 252 (150912/2257759) completed in 0m 1.846s
loss: 1.4175 corr: 250 (151296/2257759) completed in 0m 1.683s
loss: 1.3679 corr: 250 (151680/2257759) completed in 0m 1.647s
loss: 1.5122 corr: 233 (152064/2257759) completed in 0m 1.641s
loss: 1.3819 corr: 249 (152448/2257759) completed in 0m 1.811s
