loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 9.9462 corr: 0 (92160/2257759) completed in 0m 1s
loss: 9.8030 corr: 1 (92672/2257759) completed in 0m 2s
loss: 9.9502 corr: 3 (93184/2257759) completed in 0m 2s
loss: 9.9870 corr: 2 (93696/2257759) completed in 0m 2s
loss: 9.8005 corr: 2 (94208/2257759) completed in 0m 1s
loss: 9.7975 corr: 1 (94720/2257759) completed in 0m 1s
loss: 9.8015 corr: 3 (95232/2257759) completed in 0m 1s
loss: 9.8147 corr: 4 (95744/2257759) completed in 0m 1s
loss: 9.9090 corr: 0 (96256/2257759) completed in 0m 1s
loss: 9.9278 corr: 1 (96768/2257759) completed in 0m 1s
loss: 9.9079 corr: 1 (97280/2257759) completed in 0m 1s
loss: 9.8738 corr: 2 (97792/2257759) completed in 0m 1s
loss: 9.8138 corr: 3 (98304/2257759) completed in 0m 1s
loss: 9.7715 corr: 5 (98816/2257759) completed in 0m 1s
loss: 9.9245 corr: 0 (99328/2257759) completed in 0m 2s
loss: 9.8929 corr: 3 (99840/2257759) completed in 0m 1s
loss: 9.7654 corr: 1 (100352/2257759) completed in 0m 1s
loss: 10.0356 corr: 3 (100864/2257759) completed in 0m 1s
loss: 9.9229 corr: 4 (101376/2257759) completed in 0m 1s
loss: 9.7917 corr: 3 (101888/2257759) completed in 0m 1s
loss: 9.9741 corr: 3 (102400/2257759) completed in 0m 2s
loss: 9.7897 corr: 2 (102912/2257759) completed in 0m 1s
loss: 9.7760 corr: 6 (103424/2257759) completed in 0m 1s
loss: 9.8332 corr: 3 (103936/2257759) completed in 0m 1s
loss: 9.8352 corr: 2 (104448/2257759) completed in 0m 1s
loss: 9.9659 corr: 1 (104960/2257759) completed in 0m 1s
loss: 9.6598 corr: 1 (105472/2257759) completed in 0m 1s
loss: 9.8732 corr: 1 (105984/2257759) completed in 0m 1s
loss: 9.7918 corr: 2 (106496/2257759) completed in 0m 1s
loss: 9.8203 corr: 3 (107008/2257759) completed in 0m 1s
loss: 9.7874 corr: 3 (107520/2257759) completed in 0m 1s
loss: 9.8395 corr: 3 (108032/2257759) completed in 0m 1s
loss: 9.7184 corr: 1 (108544/2257759) completed in 0m 1s
loss: 9.8591 corr: 1 (109056/2257759) completed in 0m 1s
loss: 9.7920 corr: 6 (109568/2257759) completed in 0m 1s
loss: 9.5931 corr: 3 (110080/2257759) completed in 0m 1s
loss: 9.7177 corr: 1 (110592/2257759) completed in 0m 1s
loss: 9.7542 corr: 2 (111104/2257759) completed in 0m 1s
loss: 9.8856 corr: 2 (111616/2257759) completed in 0m 1s
loss: 9.8060 corr: 2 (112128/2257759) completed in 0m 1s
loss: 9.6529 corr: 2 (112640/2257759) completed in 0m 1s
loss: 9.6513 corr: 4 (113152/2257759) completed in 0m 1s
loss: 9.7031 corr: 1 (113664/2257759) completed in 0m 1s
loss: 9.7403 corr: 2 (114176/2257759) completed in 0m 1s
loss: 9.8397 corr: 0 (114688/2257759) completed in 0m 1s
loss: 9.8046 corr: 2 (115200/2257759) completed in 0m 1s
loss: 9.7673 corr: 3 (115712/2257759) completed in 0m 1s
loss: 9.8542 corr: 6 (116224/2257759) completed in 0m 1s
loss: 9.6492 corr: 5 (116736/2257759) completed in 0m 1s
loss: 9.6883 corr: 0 (117248/2257759) completed in 0m 1s
loss: 9.8116 corr: 2 (117760/2257759) completed in 0m 1s
loss: 9.7485 corr: 4 (118272/2257759) completed in 0m 1s
loss: 9.6966 corr: 2 (118784/2257759) completed in 0m 1s
loss: 9.6970 corr: 2 (119296/2257759) completed in 0m 1s
loss: 9.6763 corr: 1 (119808/2257759) completed in 0m 1s
loss: 9.6032 corr: 2 (120320/2257759) completed in 0m 1s
loss: 9.6560 corr: 2 (120832/2257759) completed in 0m 2s
loss: 9.7372 corr: 2 (121344/2257759) completed in 0m 1s
loss: 9.6495 corr: 4 (121856/2257759) completed in 0m 1s
loss: 9.8330 corr: 1 (122368/2257759) completed in 0m 1s
loss: 9.5473 corr: 6 (122880/2257759) completed in 0m 2s
loss: 9.5736 corr: 3 (123392/2257759) completed in 0m 1s
loss: 9.6839 corr: 2 (123904/2257759) completed in 0m 1s
loss: 9.6059 corr: 3 (124416/2257759) completed in 0m 1s
loss: 9.7704 corr: 0 (124928/2257759) completed in 0m 1s
loss: 9.7145 corr: 5 (125440/2257759) completed in 0m 1s
loss: 9.7022 corr: 5 (125952/2257759) completed in 0m 1s
loss: 9.5557 corr: 4 (126464/2257759) completed in 0m 1s
loss: 9.6621 corr: 3 (126976/2257759) completed in 0m 1s
loss: 9.6381 corr: 2 (127488/2257759) completed in 0m 1s
loss: 9.5754 corr: 6 (128000/2257759) completed in 0m 1s
loss: 9.6972 corr: 5 (128512/2257759) completed in 0m 1s
loss: 9.6390 corr: 2 (129024/2257759) completed in 0m 1s
loss: 9.6800 corr: 1 (129536/2257759) completed in 0m 1s
loss: 9.7854 corr: 3 (130048/2257759) completed in 0m 2s
loss: 9.5744 corr: 6 (130560/2257759) completed in 0m 1s
loss: 9.8840 corr: 0 (131072/2257759) completed in 0m 1s
loss: 9.6992 corr: 2 (131584/2257759) completed in 0m 1s
loss: 9.5836 corr: 3 (132096/2257759) completed in 0m 1s
loss: 9.4974 corr: 4 (132608/2257759) completed in 0m 1s
loss: 9.6514 corr: 6 (133120/2257759) completed in 0m 1s
loss: 9.6367 corr: 5 (133632/2257759) completed in 0m 1s
loss: 9.5492 corr: 4 (134144/2257759) completed in 0m 1s
loss: 9.5630 corr: 3 (134656/2257759) completed in 0m 1s
loss: 9.5179 corr: 3 (135168/2257759) completed in 0m 1s
loss: 9.6131 corr: 3 (135680/2257759) completed in 0m 1s
loss: 9.7071 corr: 1 (136192/2257759) completed in 0m 1s
loss: 9.5440 corr: 2 (136704/2257759) completed in 0m 1s
loss: 9.4968 corr: 3 (137216/2257759) completed in 0m 1s
loss: 9.7932 corr: 5 (137728/2257759) completed in 0m 1s
loss: 9.4551 corr: 3 (138240/2257759) completed in 0m 1s
loss: 9.8136 corr: 1 (138752/2257759) completed in 0m 1s
loss: 9.5169 corr: 4 (139264/2257759) completed in 0m 1s
loss: 9.7516 corr: 5 (139776/2257759) completed in 0m 2s
loss: 9.3514 corr: 8 (140288/2257759) completed in 0m 1s
loss: 9.4960 corr: 1 (140800/2257759) completed in 0m 1s
loss: 9.6910 corr: 5 (141312/2257759) completed in 0m 1s
loss: 9.6339 corr: 5 (141824/2257759) completed in 0m 1s
loss: 9.6817 corr: 4 (142336/2257759) completed in 0m 1s
loss: 9.5010 corr: 5 (142848/2257759) completed in 0m 1s
loss: 9.4318 corr: 2 (143360/2257759) completed in 0m 1s
loss: 9.5519 corr: 2 (143872/2257759) completed in 0m 1s
loss: 9.6565 corr: 3 (144384/2257759) completed in 0m 1s
loss: 9.4625 corr: 2 (144896/2257759) completed in 0m 1s
loss: 9.4677 corr: 7 (145408/2257759) completed in 0m 1s
loss: 9.6157 corr: 2 (145920/2257759) completed in 0m 1s
loss: 9.6162 corr: 2 (146432/2257759) completed in 0m 1s
loss: 9.4962 corr: 3 (146944/2257759) completed in 0m 1s
loss: 9.4874 corr: 2 (147456/2257759) completed in 0m 1s
loss: 9.6138 corr: 5 (147968/2257759) completed in 0m 2s
loss: 9.4674 corr: 4 (148480/2257759) completed in 0m 1s
loss: 9.6050 corr: 2 (148992/2257759) completed in 0m 1s
loss: 9.6043 corr: 1 (149504/2257759) completed in 0m 1s
loss: 9.4326 corr: 4 (150016/2257759) completed in 0m 1s
loss: 9.4156 corr: 6 (150528/2257759) completed in 0m 1s
loss: 9.5255 corr: 3 (151040/2257759) completed in 0m 1s
loss: 9.3728 corr: 3 (151552/2257759) completed in 0m 1s
loss: 9.6362 corr: 9 (152064/2257759) completed in 0m 1s
loss: 9.5637 corr: 2 (152576/2257759) completed in 0m 1s
loss: 9.4588 corr: 2 (153088/2257759) completed in 0m 1s
loss: 9.5409 corr: 2 (153600/2257759) completed in 0m 1s
loss: 9.2788 corr: 5 (154112/2257759) completed in 0m 1s
loss: 9.4036 corr: 3 (154624/2257759) completed in 0m 1s
loss: 9.4222 corr: 1 (155136/2257759) completed in 0m 1s
loss: 9.4902 corr: 6 (155648/2257759) completed in 0m 1s
loss: 9.4430 corr: 1 (156160/2257759) completed in 0m 1s
loss: 9.3986 corr: 2 (156672/2257759) completed in 0m 1s
loss: 9.6039 corr: 3 (157184/2257759) completed in 0m 1s
loss: 9.3578 corr: 2 (157696/2257759) completed in 0m 1s
loss: 9.3559 corr: 4 (158208/2257759) completed in 0m 1s
loss: 9.4367 corr: 1 (158720/2257759) completed in 0m 1s
loss: 9.4694 corr: 4 (159232/2257759) completed in 0m 1s
loss: 9.3708 corr: 3 (159744/2257759) completed in 0m 1s
loss: 9.4674 corr: 1 (160256/2257759) completed in 0m 1s
loss: 9.3912 corr: 3 (160768/2257759) completed in 0m 2s
loss: 9.5394 corr: 4 (161280/2257759) completed in 0m 1s
loss: 9.4899 corr: 2 (161792/2257759) completed in 0m 1s
loss: 9.4903 corr: 5 (162304/2257759) completed in 0m 1s
loss: 9.3656 corr: 3 (162816/2257759) completed in 0m 2s
loss: 9.3845 corr: 2 (163328/2257759) completed in 0m 1s
loss: 9.3576 corr: 8 (163840/2257759) completed in 0m 1s
loss: 9.3045 corr: 1 (164352/2257759) completed in 0m 1s
loss: 9.5354 corr: 2 (164864/2257759) completed in 0m 1s
loss: 9.4298 corr: 5 (165376/2257759) completed in 0m 1s
loss: 9.3910 corr: 1 (165888/2257759) completed in 0m 1s
loss: 9.3619 corr: 6 (166400/2257759) completed in 0m 1s
loss: 9.2690 corr: 2 (166912/2257759) completed in 0m 1s
loss: 9.4276 corr: 5 (167424/2257759) completed in 0m 1s
loss: 9.3293 corr: 4 (167936/2257759) completed in 0m 1s
loss: 9.3120 corr: 6 (168448/2257759) completed in 0m 2s
loss: 9.4148 corr: 2 (168960/2257759) completed in 0m 1s
loss: 9.6445 corr: 0 (169472/2257759) completed in 0m 1s
loss: 9.2018 corr: 7 (169984/2257759) completed in 0m 1s
loss: 9.4377 corr: 4 (170496/2257759) completed in 0m 1s
loss: 9.2279 corr: 5 (171008/2257759) completed in 0m 1s
loss: 9.3488 corr: 1 (171520/2257759) completed in 0m 1s
loss: 9.3925 corr: 4 (172032/2257759) completed in 0m 1s
loss: 9.3969 corr: 4 (172544/2257759) completed in 0m 1s
loss: 9.3484 corr: 1 (173056/2257759) completed in 0m 1s
loss: 9.3550 corr: 1 (173568/2257759) completed in 0m 1s
loss: 9.3089 corr: 6 (174080/2257759) completed in 0m 1s
loss: 9.2208 corr: 3 (174592/2257759) completed in 0m 1s
loss: 9.3914 corr: 2 (175104/2257759) completed in 0m 1s
loss: 9.1878 corr: 7 (175616/2257759) completed in 0m 2s
loss: 9.4361 corr: 2 (176128/2257759) completed in 0m 1s
loss: 9.2487 corr: 4 (176640/2257759) completed in 0m 1s
loss: 9.4008 corr: 2 (177152/2257759) completed in 0m 1s
loss: 9.3620 corr: 4 (177664/2257759) completed in 0m 2s
loss: 9.3527 corr: 6 (178176/2257759) completed in 0m 1s
loss: 9.3545 corr: 6 (178688/2257759) completed in 0m 1s
loss: 9.3154 corr: 6 (179200/2257759) completed in 0m 1s
loss: 9.2773 corr: 5 (179712/2257759) completed in 0m 1s
loss: 9.2356 corr: 3 (180224/2257759) completed in 0m 1s
loss: 9.0950 corr: 6 (180736/2257759) completed in 0m 1s
loss: 9.2220 corr: 3 (181248/2257759) completed in 0m 1s
loss: 9.3479 corr: 1 (181760/2257759) completed in 0m 1s
loss: 9.2850 corr: 2 (182272/2257759) completed in 0m 1s
loss: 9.2693 corr: 3 (182784/2257759) completed in 0m 1s
loss: 9.3015 corr: 1 (183296/2257759) completed in 0m 1s
loss: 9.4560 corr: 3 (183808/2257759) completed in 0m 1s
loss: 9.3268 corr: 4 (184320/2257759) completed in 0m 1s
loss: 9.4377 corr: 1 (184832/2257759) completed in 0m 1s
loss: 9.3049 corr: 3 (185344/2257759) completed in 0m 1s
loss: 9.3574 corr: 2 (185856/2257759) completed in 0m 1s
loss: 9.3836 corr: 1 (186368/2257759) completed in 0m 1s
loss: 9.1967 corr: 3 (186880/2257759) completed in 0m 1s
loss: 9.3896 corr: 3 (187392/2257759) completed in 0m 1s
loss: 9.2361 corr: 4 (187904/2257759) completed in 0m 1s
loss: 9.3257 corr: 2 (188416/2257759) completed in 0m 1s
loss: 9.4061 corr: 3 (188928/2257759) completed in 0m 1s
loss: 9.3613 corr: 3 (189440/2257759) completed in 0m 2s
loss: 9.2425 corr: 2 (189952/2257759) completed in 0m 1s
loss: 9.3323 corr: 3 (190464/2257759) completed in 0m 1s
loss: 9.0350 corr: 3 (190976/2257759) completed in 0m 1s
loss: 9.2615 corr: 5 (191488/2257759) completed in 0m 1s
loss: 9.2524 corr: 3 (192000/2257759) completed in 0m 1s
loss: 9.1965 corr: 3 (192512/2257759) completed in 0m 1s
loss: 9.2569 corr: 2 (193024/2257759) completed in 0m 2s
loss: 9.2547 corr: 2 (193536/2257759) completed in 0m 1s
loss: 9.3419 corr: 5 (194048/2257759) completed in 0m 1s
loss: 9.1952 corr: 3 (194560/2257759) completed in 0m 1s
loss: 9.1996 corr: 4 (195072/2257759) completed in 0m 1s
loss: 9.3760 corr: 4 (195584/2257759) completed in 0m 1s
loss: 9.3539 corr: 3 (196096/2257759) completed in 0m 1s
loss: 9.2769 corr: 3 (196608/2257759) completed in 0m 1s
loss: 9.4810 corr: 3 (197120/2257759) completed in 0m 1s
loss: 9.1795 corr: 8 (197632/2257759) completed in 0m 1s
loss: 9.2822 corr: 6 (198144/2257759) completed in 0m 1s
loss: 9.2273 corr: 2 (198656/2257759) completed in 0m 1s
loss: 9.1643 corr: 3 (199168/2257759) completed in 0m 1s
loss: 9.1369 corr: 1 (199680/2257759) completed in 0m 1s
loss: 9.1808 corr: 3 (200192/2257759) completed in 0m 1s
loss: 8.9530 corr: 4 (200704/2257759) completed in 0m 1s
loss: 9.2374 corr: 3 (201216/2257759) completed in 0m 1s
loss: 9.1756 corr: 2 (201728/2257759) completed in 0m 1s
loss: 9.2929 corr: 3 (202240/2257759) completed in 0m 1s
loss: 9.0890 corr: 4 (202752/2257759) completed in 0m 2s
loss: 9.3285 corr: 5 (203264/2257759) completed in 0m 1s
loss: 9.0998 corr: 3 (203776/2257759) completed in 0m 1s
loss: 9.0836 corr: 5 (204288/2257759) completed in 0m 1s
loss: 9.0508 corr: 7 (204800/2257759) completed in 0m 2s
loss: 9.1426 corr: 5 (205312/2257759) completed in 0m 1s
loss: 9.3219 corr: 5 (205824/2257759) completed in 0m 1s
loss: 9.1762 corr: 5 (206336/2257759) completed in 0m 2s
loss: 9.0930 corr: 4 (206848/2257759) completed in 0m 1s
loss: 9.1340 corr: 7 (207360/2257759) completed in 0m 1s
loss: 9.1809 corr: 3 (207872/2257759) completed in 0m 1s
loss: 9.0206 corr: 4 (208384/2257759) completed in 0m 1s
loss: 9.2187 corr: 3 (208896/2257759) completed in 0m 1s
loss: 9.2275 corr: 5 (209408/2257759) completed in 0m 1s
loss: 9.2213 corr: 4 (209920/2257759) completed in 0m 1s
loss: 8.9865 corr: 6 (210432/2257759) completed in 0m 1s
loss: 9.2451 corr: 2 (210944/2257759) completed in 0m 1s
loss: 9.1621 corr: 5 (211456/2257759) completed in 0m 1s
loss: 9.2089 corr: 5 (211968/2257759) completed in 0m 1s
loss: 9.0818 corr: 6 (212480/2257759) completed in 0m 1s
loss: 8.9829 corr: 1 (212992/2257759) completed in 0m 1s
loss: 9.1031 corr: 4 (213504/2257759) completed in 0m 1s
loss: 9.0371 corr: 4 (214016/2257759) completed in 0m 2s
loss: 9.0086 corr: 2 (214528/2257759) completed in 0m 1s
loss: 9.3063 corr: 2 (215040/2257759) completed in 0m 1s
loss: 9.0446 corr: 3 (215552/2257759) completed in 0m 1s
