loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 1.0368 corr: 380 (87040/2257759) completed in 0m 1.372s
loss: 0.8494 corr: 389 (87552/2257759) completed in 0m 1.302s
loss: 1.0280 corr: 376 (88064/2257759) completed in 0m 1.345s
loss: 1.0787 corr: 369 (88576/2257759) completed in 0m 1.774s
loss: 0.9527 corr: 374 (89088/2257759) completed in 0m 1.339s
loss: 1.0677 corr: 369 (89600/2257759) completed in 0m 1.379s
loss: 0.9966 corr: 375 (90112/2257759) completed in 0m 1.348s
loss: 1.0472 corr: 364 (90624/2257759) completed in 0m 1.337s
loss: 0.9852 corr: 367 (91136/2257759) completed in 0m 1.395s
loss: 0.9765 corr: 378 (91648/2257759) completed in 0m 1.376s
loss: 0.9110 corr: 383 (92160/2257759) completed in 0m 1.419s
loss: 1.0724 corr: 372 (92672/2257759) completed in 0m 1.432s
loss: 1.0134 corr: 359 (93184/2257759) completed in 0m 1.499s
loss: 1.1640 corr: 349 (93696/2257759) completed in 0m 1.413s
loss: 0.9550 corr: 383 (94208/2257759) completed in 0m 1.456s
loss: 1.0475 corr: 374 (94720/2257759) completed in 0m 1.424s
loss: 0.8291 corr: 394 (95232/2257759) completed in 0m 1.294s
loss: 1.0077 corr: 381 (95744/2257759) completed in 0m 1.296s
loss: 0.9012 corr: 382 (96256/2257759) completed in 0m 1.497s
loss: 1.0493 corr: 372 (96768/2257759) completed in 0m 1.311s
loss: 1.1138 corr: 356 (97280/2257759) completed in 0m 1.362s
loss: 0.8990 corr: 382 (97792/2257759) completed in 0m 1.190s
loss: 1.0903 corr: 362 (98304/2257759) completed in 0m 1.389s
loss: 0.9779 corr: 380 (98816/2257759) completed in 0m 1.428s
loss: 0.9528 corr: 384 (99328/2257759) completed in 0m 1.433s
loss: 1.0035 corr: 374 (99840/2257759) completed in 0m 1.429s
loss: 0.9501 corr: 366 (100352/2257759) completed in 0m 1.407s
loss: 1.2604 corr: 354 (100864/2257759) completed in 0m 1.357s
loss: 1.0315 corr: 379 (101376/2257759) completed in 0m 1.347s
loss: 1.1308 corr: 371 (101888/2257759) completed in 0m 1.338s
loss: 1.0814 corr: 369 (102400/2257759) completed in 0m 1.329s
loss: 1.0258 corr: 366 (102912/2257759) completed in 0m 1.389s
loss: 1.0261 corr: 372 (103424/2257759) completed in 0m 1.430s
loss: 1.1025 corr: 361 (103936/2257759) completed in 0m 1.615s
loss: 1.1195 corr: 356 (104448/2257759) completed in 0m 1.363s
loss: 1.0697 corr: 374 (104960/2257759) completed in 0m 1.439s
loss: 0.9990 corr: 370 (105472/2257759) completed in 0m 1.319s
loss: 1.0279 corr: 360 (105984/2257759) completed in 0m 1.421s
loss: 1.0000 corr: 377 (106496/2257759) completed in 0m 1.708s
loss: 1.2014 corr: 357 (107008/2257759) completed in 0m 1.334s
loss: 0.9907 corr: 371 (107520/2257759) completed in 0m 1.323s
loss: 1.0241 corr: 381 (108032/2257759) completed in 0m 1.424s
loss: 1.0045 corr: 373 (108544/2257759) completed in 0m 1.360s
loss: 1.1184 corr: 352 (109056/2257759) completed in 0m 1.610s
loss: 1.0584 corr: 378 (109568/2257759) completed in 0m 1.394s
loss: 1.0041 corr: 377 (110080/2257759) completed in 0m 1.318s
loss: 1.0964 corr: 371 (110592/2257759) completed in 0m 1.394s
loss: 1.0175 corr: 381 (111104/2257759) completed in 0m 1.396s
loss: 1.0600 corr: 357 (111616/2257759) completed in 0m 1.394s
loss: 1.0659 corr: 366 (112128/2257759) completed in 0m 1.460s
loss: 1.0225 corr: 380 (112640/2257759) completed in 0m 1.366s
loss: 1.0404 corr: 378 (113152/2257759) completed in 0m 1.368s
loss: 0.9569 corr: 378 (113664/2257759) completed in 0m 1.369s
loss: 1.1870 corr: 355 (114176/2257759) completed in 0m 1.574s
loss: 1.0638 corr: 370 (114688/2257759) completed in 0m 1.265s
loss: 1.1267 corr: 365 (115200/2257759) completed in 0m 1.240s
loss: 1.1476 corr: 350 (115712/2257759) completed in 0m 1.418s
loss: 1.0427 corr: 365 (116224/2257759) completed in 0m 1.406s
loss: 1.0983 corr: 372 (116736/2257759) completed in 0m 1.808s
loss: 1.1053 corr: 349 (117248/2257759) completed in 0m 1.426s
loss: 1.0568 corr: 370 (117760/2257759) completed in 0m 1.460s
loss: 1.1058 corr: 363 (118272/2257759) completed in 0m 1.396s
loss: 1.1181 corr: 361 (118784/2257759) completed in 0m 1.247s
loss: 1.0951 corr: 365 (119296/2257759) completed in 0m 1.545s
loss: 1.0744 corr: 363 (119808/2257759) completed in 0m 1.406s
loss: 1.0088 corr: 373 (120320/2257759) completed in 0m 1.436s
loss: 1.0780 corr: 363 (120832/2257759) completed in 0m 1.403s
loss: 1.1696 corr: 369 (121344/2257759) completed in 0m 1.441s
loss: 0.9538 corr: 366 (121856/2257759) completed in 0m 1.381s
loss: 1.0704 corr: 382 (122368/2257759) completed in 0m 1.357s
loss: 0.9474 corr: 388 (122880/2257759) completed in 0m 1.392s
loss: 1.1426 corr: 352 (123392/2257759) completed in 0m 1.394s
loss: 1.1112 corr: 358 (123904/2257759) completed in 0m 1.419s
loss: 0.9686 corr: 388 (124416/2257759) completed in 0m 1.403s
loss: 1.0429 corr: 371 (124928/2257759) completed in 0m 1.349s
loss: 1.0807 corr: 365 (125440/2257759) completed in 0m 1.375s
loss: 1.1980 corr: 349 (125952/2257759) completed in 0m 1.443s
loss: 1.0881 corr: 359 (126464/2257759) completed in 0m 1.405s
loss: 1.1091 corr: 364 (126976/2257759) completed in 0m 1.421s
loss: 1.0612 corr: 370 (127488/2257759) completed in 0m 1.367s
loss: 0.9832 corr: 378 (128000/2257759) completed in 0m 1.367s
loss: 1.0717 corr: 372 (128512/2257759) completed in 0m 1.425s
loss: 1.1276 corr: 358 (129024/2257759) completed in 0m 1.344s
loss: 1.0544 corr: 357 (129536/2257759) completed in 0m 1.360s
loss: 1.2476 corr: 351 (130048/2257759) completed in 0m 1.365s
loss: 0.9128 corr: 396 (130560/2257759) completed in 0m 1.376s
loss: 1.1086 corr: 371 (131072/2257759) completed in 0m 1.310s
loss: 1.1881 corr: 350 (131584/2257759) completed in 0m 1.360s
loss: 1.1056 corr: 366 (132096/2257759) completed in 0m 1.387s
loss: 0.9965 corr: 376 (132608/2257759) completed in 0m 1.409s
loss: 1.1869 corr: 363 (133120/2257759) completed in 0m 1.359s
loss: 1.2333 corr: 345 (133632/2257759) completed in 0m 1.429s
loss: 1.1583 corr: 360 (134144/2257759) completed in 0m 1.501s
loss: 1.1177 corr: 353 (134656/2257759) completed in 0m 1.350s
loss: 1.1030 corr: 358 (135168/2257759) completed in 0m 1.450s
loss: 1.0629 corr: 372 (135680/2257759) completed in 0m 1.366s
loss: 1.1813 corr: 342 (136192/2257759) completed in 0m 1.678s
loss: 1.0867 corr: 372 (136704/2257759) completed in 0m 1.601s
loss: 1.1380 corr: 368 (137216/2257759) completed in 0m 1.368s
loss: 1.1685 corr: 358 (137728/2257759) completed in 0m 1.478s
loss: 1.1690 corr: 368 (138240/2257759) completed in 0m 1.378s
loss: 1.0940 corr: 362 (138752/2257759) completed in 0m 1.376s
loss: 0.9397 corr: 384 (139264/2257759) completed in 0m 1.460s
loss: 1.1328 corr: 364 (139776/2257759) completed in 0m 1.629s
loss: 0.9409 corr: 381 (140288/2257759) completed in 0m 1.426s
loss: 1.0359 corr: 376 (140800/2257759) completed in 0m 1.287s
loss: 1.0835 corr: 353 (141312/2257759) completed in 0m 1.301s
loss: 0.9929 corr: 355 (141824/2257759) completed in 0m 1.433s
loss: 1.1399 corr: 344 (142336/2257759) completed in 0m 1.516s
loss: 1.0439 corr: 369 (142848/2257759) completed in 0m 1.296s
loss: 1.0730 corr: 371 (143360/2257759) completed in 0m 1.321s
loss: 0.9878 corr: 369 (143872/2257759) completed in 0m 1.330s
loss: 1.1499 corr: 360 (144384/2257759) completed in 0m 1.468s
loss: 1.0217 corr: 369 (144896/2257759) completed in 0m 1.351s
loss: 1.1020 corr: 360 (145408/2257759) completed in 0m 1.369s
loss: 1.0328 corr: 372 (145920/2257759) completed in 0m 1.412s
loss: 1.0471 corr: 374 (146432/2257759) completed in 0m 1.694s
loss: 1.1135 corr: 367 (146944/2257759) completed in 0m 1.433s
loss: 1.0297 corr: 367 (147456/2257759) completed in 0m 1.516s
loss: 1.1552 corr: 360 (147968/2257759) completed in 0m 1.463s
loss: 1.1894 corr: 348 (148480/2257759) completed in 0m 1.354s
loss: 1.0362 corr: 362 (148992/2257759) completed in 0m 1.299s
loss: 1.1593 corr: 361 (149504/2257759) completed in 0m 1.438s
loss: 0.9945 corr: 381 (150016/2257759) completed in 0m 1.459s
loss: 1.0209 corr: 377 (150528/2257759) completed in 0m 1.356s
loss: 1.0189 corr: 384 (151040/2257759) completed in 0m 1.411s
loss: 0.9100 corr: 394 (151552/2257759) completed in 0m 1.399s
loss: 1.0335 corr: 373 (152064/2257759) completed in 0m 1.382s
loss: 1.0228 corr: 372 (152576/2257759) completed in 0m 1.349s
loss: 1.0037 corr: 373 (153088/2257759) completed in 0m 1.348s
loss: 1.0733 corr: 371 (153600/2257759) completed in 0m 1.378s
loss: 1.0656 corr: 367 (154112/2257759) completed in 0m 1.374s
loss: 1.0777 corr: 363 (154624/2257759) completed in 0m 1.348s
loss: 1.0826 corr: 367 (155136/2257759) completed in 0m 1.348s
loss: 1.0548 corr: 376 (155648/2257759) completed in 0m 1.286s
loss: 1.1326 corr: 358 (156160/2257759) completed in 0m 1.390s
loss: 0.9666 corr: 382 (156672/2257759) completed in 0m 1.242s
loss: 1.1160 corr: 366 (157184/2257759) completed in 0m 1.588s
loss: 0.9371 corr: 389 (157696/2257759) completed in 0m 1.420s
loss: 1.1622 corr: 359 (158208/2257759) completed in 0m 1.414s
loss: 1.1128 corr: 368 (158720/2257759) completed in 0m 1.430s
loss: 1.1528 corr: 367 (159232/2257759) completed in 0m 1.393s
loss: 1.1411 corr: 366 (159744/2257759) completed in 0m 1.529s
loss: 1.0978 corr: 362 (160256/2257759) completed in 0m 1.315s
loss: 1.1222 corr: 365 (160768/2257759) completed in 0m 1.386s
loss: 0.9763 corr: 375 (161280/2257759) completed in 0m 1.306s
loss: 1.0846 corr: 352 (161792/2257759) completed in 0m 1.369s
loss: 1.0405 corr: 383 (162304/2257759) completed in 0m 1.433s
loss: 1.0785 corr: 362 (162816/2257759) completed in 0m 1.409s
loss: 1.1942 corr: 361 (163328/2257759) completed in 0m 1.371s
loss: 1.1943 corr: 349 (163840/2257759) completed in 0m 1.304s
loss: 1.0307 corr: 375 (164352/2257759) completed in 0m 1.297s
loss: 1.1112 corr: 366 (164864/2257759) completed in 0m 1.380s
loss: 1.0773 corr: 364 (165376/2257759) completed in 0m 1.316s
loss: 1.1470 corr: 364 (165888/2257759) completed in 0m 1.387s
loss: 1.0005 corr: 367 (166400/2257759) completed in 0m 1.414s
loss: 1.0040 corr: 376 (166912/2257759) completed in 0m 1.432s
loss: 1.1448 corr: 372 (167424/2257759) completed in 0m 1.515s
loss: 1.1374 corr: 361 (167936/2257759) completed in 0m 1.395s
loss: 1.1951 corr: 364 (168448/2257759) completed in 0m 1.384s
loss: 1.0185 corr: 372 (168960/2257759) completed in 0m 1.352s
loss: 1.0791 corr: 369 (169472/2257759) completed in 0m 1.352s
loss: 1.1428 corr: 366 (169984/2257759) completed in 0m 1.639s
loss: 1.1126 corr: 362 (170496/2257759) completed in 0m 1.431s
loss: 1.0522 corr: 375 (171008/2257759) completed in 0m 1.349s
loss: 1.1115 corr: 351 (171520/2257759) completed in 0m 1.334s
loss: 1.1487 corr: 355 (172032/2257759) completed in 0m 1.368s
loss: 1.1062 corr: 366 (172544/2257759) completed in 0m 1.371s
loss: 1.0059 corr: 375 (173056/2257759) completed in 0m 1.401s
loss: 1.1036 corr: 364 (173568/2257759) completed in 0m 1.376s
loss: 1.0213 corr: 380 (174080/2257759) completed in 0m 1.323s
loss: 1.0360 corr: 367 (174592/2257759) completed in 0m 1.374s
loss: 1.2310 corr: 342 (175104/2257759) completed in 0m 1.344s
loss: 1.0750 corr: 360 (175616/2257759) completed in 0m 1.338s
loss: 1.1115 corr: 370 (176128/2257759) completed in 0m 1.401s
loss: 1.1680 corr: 358 (176640/2257759) completed in 0m 1.461s
loss: 1.0454 corr: 372 (177152/2257759) completed in 0m 1.524s
loss: 1.0736 corr: 374 (177664/2257759) completed in 0m 1.452s
loss: 1.1752 corr: 359 (178176/2257759) completed in 0m 1.347s
loss: 1.2165 corr: 352 (178688/2257759) completed in 0m 1.409s
loss: 0.9746 corr: 383 (179200/2257759) completed in 0m 1.347s
loss: 1.1155 corr: 358 (179712/2257759) completed in 0m 1.360s
loss: 1.1060 corr: 371 (180224/2257759) completed in 0m 1.506s
loss: 1.0014 corr: 374 (180736/2257759) completed in 0m 1.475s
loss: 1.0800 corr: 361 (181248/2257759) completed in 0m 1.410s
loss: 1.0935 corr: 369 (181760/2257759) completed in 0m 1.353s
loss: 1.0863 corr: 362 (182272/2257759) completed in 0m 1.375s
loss: 1.1839 corr: 356 (182784/2257759) completed in 0m 1.358s
loss: 1.1523 corr: 367 (183296/2257759) completed in 0m 1.459s
loss: 1.1872 corr: 357 (183808/2257759) completed in 0m 1.382s
loss: 1.1363 corr: 349 (184320/2257759) completed in 0m 1.324s
loss: 1.1225 corr: 359 (184832/2257759) completed in 0m 1.448s
loss: 1.1573 corr: 363 (185344/2257759) completed in 0m 1.403s
loss: 1.1172 corr: 359 (185856/2257759) completed in 0m 1.388s
loss: 1.3066 corr: 347 (186368/2257759) completed in 0m 1.379s
loss: 1.0792 corr: 369 (186880/2257759) completed in 0m 1.364s
loss: 1.1835 corr: 353 (187392/2257759) completed in 0m 1.382s
loss: 1.1778 corr: 344 (187904/2257759) completed in 0m 1.522s
loss: 1.1547 corr: 360 (188416/2257759) completed in 0m 1.336s
loss: 1.0126 corr: 379 (188928/2257759) completed in 0m 1.418s
loss: 1.2206 corr: 355 (189440/2257759) completed in 0m 1.351s
loss: 1.1036 corr: 369 (189952/2257759) completed in 0m 1.339s
loss: 1.1279 corr: 370 (190464/2257759) completed in 0m 1.394s
loss: 1.0582 corr: 375 (190976/2257759) completed in 0m 1.502s
loss: 1.0928 corr: 370 (191488/2257759) completed in 0m 1.387s
loss: 1.0272 corr: 371 (192000/2257759) completed in 0m 1.512s
loss: 1.0822 corr: 372 (192512/2257759) completed in 0m 1.333s
loss: 1.1439 corr: 371 (193024/2257759) completed in 0m 1.453s
loss: 0.9985 corr: 380 (193536/2257759) completed in 0m 1.331s
loss: 1.2107 corr: 348 (194048/2257759) completed in 0m 1.404s
loss: 1.2076 corr: 351 (194560/2257759) completed in 0m 1.313s
loss: 1.1624 corr: 364 (195072/2257759) completed in 0m 1.298s
loss: 1.1377 corr: 369 (195584/2257759) completed in 0m 1.530s
loss: 1.1526 corr: 365 (196096/2257759) completed in 0m 1.304s
loss: 1.3394 corr: 342 (196608/2257759) completed in 0m 1.307s
loss: 1.1440 corr: 349 (197120/2257759) completed in 0m 1.423s
loss: 1.0867 corr: 370 (197632/2257759) completed in 0m 1.432s
loss: 1.1434 corr: 359 (198144/2257759) completed in 0m 1.374s
loss: 1.1283 corr: 361 (198656/2257759) completed in 0m 2.001s
loss: 1.1172 corr: 368 (199168/2257759) completed in 0m 1.427s
loss: 1.0769 corr: 372 (199680/2257759) completed in 0m 1.424s
loss: 1.0672 corr: 371 (200192/2257759) completed in 0m 1.390s
loss: 1.0576 corr: 363 (200704/2257759) completed in 0m 1.436s
loss: 1.0826 corr: 365 (201216/2257759) completed in 0m 1.368s
loss: 1.0305 corr: 364 (201728/2257759) completed in 0m 1.314s
loss: 1.2043 corr: 357 (202240/2257759) completed in 0m 1.436s
loss: 1.1307 corr: 358 (202752/2257759) completed in 0m 1.411s
loss: 1.1184 corr: 355 (203264/2257759) completed in 0m 1.485s
