loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 1.0590 corr: 266 (65280/2257759) completed in 0m 1.628s
loss: 1.0896 corr: 265 (65664/2257759) completed in 0m 1.669s
loss: 1.0152 corr: 280 (66048/2257759) completed in 0m 1.618s
loss: 1.1106 corr: 273 (66432/2257759) completed in 0m 1.673s
loss: 1.0147 corr: 282 (66816/2257759) completed in 0m 1.651s
loss: 0.9091 corr: 286 (67200/2257759) completed in 0m 1.642s
loss: 0.9541 corr: 277 (67584/2257759) completed in 0m 1.567s
loss: 1.0997 corr: 273 (67968/2257759) completed in 0m 1.693s
loss: 0.8958 corr: 289 (68352/2257759) completed in 0m 1.716s
loss: 0.9487 corr: 286 (68736/2257759) completed in 0m 1.557s
loss: 1.1295 corr: 271 (69120/2257759) completed in 0m 1.672s
loss: 0.9860 corr: 276 (69504/2257759) completed in 0m 1.709s
loss: 0.9669 corr: 285 (69888/2257759) completed in 0m 2.050s
loss: 0.9798 corr: 279 (70272/2257759) completed in 0m 1.551s
loss: 0.9928 corr: 282 (70656/2257759) completed in 0m 1.676s
loss: 0.9600 corr: 285 (71040/2257759) completed in 0m 1.645s
loss: 0.9967 corr: 277 (71424/2257759) completed in 0m 1.617s
loss: 1.0097 corr: 279 (71808/2257759) completed in 0m 1.638s
loss: 1.1106 corr: 263 (72192/2257759) completed in 0m 1.655s
loss: 0.8906 corr: 281 (72576/2257759) completed in 0m 1.603s
loss: 0.9200 corr: 288 (72960/2257759) completed in 0m 1.661s
loss: 0.9596 corr: 292 (73344/2257759) completed in 0m 1.638s
loss: 0.9763 corr: 282 (73728/2257759) completed in 0m 1.862s
loss: 1.1099 corr: 260 (74112/2257759) completed in 0m 1.635s
loss: 1.0404 corr: 277 (74496/2257759) completed in 0m 1.818s
loss: 0.9457 corr: 288 (74880/2257759) completed in 0m 1.565s
loss: 0.9617 corr: 278 (75264/2257759) completed in 0m 1.679s
loss: 0.9841 corr: 277 (75648/2257759) completed in 0m 1.551s
loss: 0.9740 corr: 280 (76032/2257759) completed in 0m 1.658s
loss: 1.0224 corr: 270 (76416/2257759) completed in 0m 1.661s
loss: 1.0075 corr: 275 (76800/2257759) completed in 0m 1.675s
loss: 0.9570 corr: 280 (77184/2257759) completed in 0m 1.637s
loss: 1.0289 corr: 282 (77568/2257759) completed in 0m 1.562s
loss: 0.9415 corr: 281 (77952/2257759) completed in 0m 1.641s
loss: 1.0679 corr: 264 (78336/2257759) completed in 0m 1.802s
loss: 1.0268 corr: 279 (78720/2257759) completed in 0m 1.657s
loss: 1.0559 corr: 270 (79104/2257759) completed in 0m 1.739s
loss: 1.1028 corr: 271 (79488/2257759) completed in 0m 1.650s
loss: 0.8417 corr: 292 (79872/2257759) completed in 0m 1.644s
loss: 1.0591 corr: 272 (80256/2257759) completed in 0m 1.650s
loss: 1.0540 corr: 271 (80640/2257759) completed in 0m 1.621s
loss: 0.9472 corr: 291 (81024/2257759) completed in 0m 1.615s
loss: 0.9445 corr: 267 (81408/2257759) completed in 0m 1.664s
loss: 1.1294 corr: 261 (81792/2257759) completed in 0m 1.619s
loss: 1.0954 corr: 277 (82176/2257759) completed in 0m 1.628s
loss: 1.0074 corr: 275 (82560/2257759) completed in 0m 1.575s
loss: 1.0457 corr: 262 (82944/2257759) completed in 0m 1.755s
loss: 0.9670 corr: 278 (83328/2257759) completed in 0m 1.703s
loss: 0.9357 corr: 282 (83712/2257759) completed in 0m 1.661s
loss: 0.8624 corr: 287 (84096/2257759) completed in 0m 1.580s
loss: 1.0126 corr: 283 (84480/2257759) completed in 0m 1.655s
loss: 1.0596 corr: 278 (84864/2257759) completed in 0m 1.637s
loss: 1.0458 corr: 264 (85248/2257759) completed in 0m 1.653s
loss: 0.9897 corr: 282 (85632/2257759) completed in 0m 1.724s
loss: 0.9520 corr: 281 (86016/2257759) completed in 0m 1.652s
loss: 1.0691 corr: 267 (86400/2257759) completed in 0m 1.663s
loss: 1.0624 corr: 278 (86784/2257759) completed in 0m 1.653s
loss: 0.9562 corr: 286 (87168/2257759) completed in 0m 1.795s
loss: 0.9997 corr: 282 (87552/2257759) completed in 0m 1.678s
loss: 1.0883 corr: 271 (87936/2257759) completed in 0m 1.759s
loss: 1.1189 corr: 277 (88320/2257759) completed in 0m 1.652s
loss: 1.0871 corr: 259 (88704/2257759) completed in 0m 1.667s
loss: 0.9342 corr: 290 (89088/2257759) completed in 0m 1.621s
loss: 1.0781 corr: 269 (89472/2257759) completed in 0m 1.662s
loss: 1.0585 corr: 271 (89856/2257759) completed in 0m 1.658s
loss: 1.0269 corr: 276 (90240/2257759) completed in 0m 1.620s
loss: 1.0927 corr: 259 (90624/2257759) completed in 0m 1.642s
loss: 1.0432 corr: 271 (91008/2257759) completed in 0m 1.625s
loss: 1.0199 corr: 279 (91392/2257759) completed in 0m 1.596s
loss: 0.9409 corr: 286 (91776/2257759) completed in 0m 1.715s
loss: 1.0398 corr: 285 (92160/2257759) completed in 0m 1.704s
loss: 0.9622 corr: 286 (92544/2257759) completed in 0m 1.775s
loss: 0.9647 corr: 276 (92928/2257759) completed in 0m 1.680s
loss: 0.9487 corr: 278 (93312/2257759) completed in 0m 1.696s
loss: 1.1226 corr: 263 (93696/2257759) completed in 0m 1.652s
loss: 0.9902 corr: 285 (94080/2257759) completed in 0m 1.666s
loss: 1.1615 corr: 263 (94464/2257759) completed in 0m 1.677s
loss: 1.1335 corr: 272 (94848/2257759) completed in 0m 1.662s
loss: 1.1118 corr: 268 (95232/2257759) completed in 0m 1.663s
loss: 1.0209 corr: 277 (95616/2257759) completed in 0m 1.620s
loss: 0.9971 corr: 276 (96000/2257759) completed in 0m 1.645s
loss: 0.9222 corr: 278 (96384/2257759) completed in 0m 1.763s
loss: 0.9793 corr: 279 (96768/2257759) completed in 0m 1.620s
loss: 1.1088 corr: 270 (97152/2257759) completed in 0m 1.593s
loss: 0.9315 corr: 284 (97536/2257759) completed in 0m 1.558s
loss: 1.0643 corr: 274 (97920/2257759) completed in 0m 1.565s
loss: 0.9733 corr: 281 (98304/2257759) completed in 0m 1.659s
loss: 1.0846 corr: 268 (98688/2257759) completed in 0m 1.599s
loss: 1.0455 corr: 277 (99072/2257759) completed in 0m 1.707s
loss: 1.0811 corr: 267 (99456/2257759) completed in 0m 1.674s
loss: 1.0888 corr: 270 (99840/2257759) completed in 0m 1.669s
loss: 0.9916 corr: 285 (100224/2257759) completed in 0m 1.656s
loss: 0.9331 corr: 278 (100608/2257759) completed in 0m 1.595s
loss: 1.0133 corr: 267 (100992/2257759) completed in 0m 1.629s
loss: 0.9165 corr: 289 (101376/2257759) completed in 0m 1.667s
loss: 0.9079 corr: 292 (101760/2257759) completed in 0m 1.650s
loss: 1.1027 corr: 270 (102144/2257759) completed in 0m 1.616s
loss: 1.0678 corr: 275 (102528/2257759) completed in 0m 1.651s
loss: 0.8885 corr: 291 (102912/2257759) completed in 0m 1.710s
loss: 0.9181 corr: 290 (103296/2257759) completed in 0m 1.659s
loss: 1.0465 corr: 272 (103680/2257759) completed in 0m 1.587s
loss: 1.0871 corr: 271 (104064/2257759) completed in 0m 1.704s
loss: 0.9580 corr: 285 (104448/2257759) completed in 0m 1.699s
loss: 1.1140 corr: 269 (104832/2257759) completed in 0m 1.708s
loss: 0.9683 corr: 289 (105216/2257759) completed in 0m 1.771s
loss: 1.0799 corr: 285 (105600/2257759) completed in 0m 1.692s
loss: 1.1142 corr: 261 (105984/2257759) completed in 0m 1.693s
loss: 1.0006 corr: 279 (106368/2257759) completed in 0m 1.634s
loss: 1.0673 corr: 273 (106752/2257759) completed in 0m 1.635s
loss: 1.1732 corr: 271 (107136/2257759) completed in 0m 1.663s
loss: 1.0042 corr: 274 (107520/2257759) completed in 0m 1.602s
loss: 1.1248 corr: 264 (107904/2257759) completed in 0m 1.655s
loss: 1.0654 corr: 271 (108288/2257759) completed in 0m 1.573s
loss: 1.0047 corr: 283 (108672/2257759) completed in 0m 1.696s
loss: 0.9658 corr: 282 (109056/2257759) completed in 0m 1.609s
loss: 0.9289 corr: 286 (109440/2257759) completed in 0m 1.651s
loss: 0.8664 corr: 286 (109824/2257759) completed in 0m 1.871s
loss: 1.0216 corr: 269 (110208/2257759) completed in 0m 1.648s
loss: 0.9539 corr: 283 (110592/2257759) completed in 0m 1.614s
loss: 1.0123 corr: 283 (110976/2257759) completed in 0m 1.692s
loss: 1.2112 corr: 261 (111360/2257759) completed in 0m 1.547s
loss: 1.0833 corr: 272 (111744/2257759) completed in 0m 1.654s
loss: 0.9529 corr: 279 (112128/2257759) completed in 0m 1.570s
loss: 1.0435 corr: 273 (112512/2257759) completed in 0m 1.648s
loss: 0.9970 corr: 281 (112896/2257759) completed in 0m 1.622s
loss: 1.0412 corr: 271 (113280/2257759) completed in 0m 1.716s
loss: 1.1178 corr: 272 (113664/2257759) completed in 0m 1.797s
loss: 0.9748 corr: 284 (114048/2257759) completed in 0m 1.677s
loss: 1.0805 corr: 276 (114432/2257759) completed in 0m 1.855s
loss: 1.0776 corr: 266 (114816/2257759) completed in 0m 1.643s
loss: 0.9482 corr: 287 (115200/2257759) completed in 0m 1.644s
loss: 1.0451 corr: 284 (115584/2257759) completed in 0m 1.672s
loss: 0.9775 corr: 279 (115968/2257759) completed in 0m 1.604s
loss: 1.0495 corr: 271 (116352/2257759) completed in 0m 1.643s
loss: 0.9470 corr: 284 (116736/2257759) completed in 0m 1.645s
loss: 0.9920 corr: 279 (117120/2257759) completed in 0m 1.711s
loss: 1.1871 corr: 263 (117504/2257759) completed in 0m 1.705s
loss: 0.9589 corr: 285 (117888/2257759) completed in 0m 2.094s
loss: 0.9741 corr: 280 (118272/2257759) completed in 0m 1.709s
loss: 1.0828 corr: 271 (118656/2257759) completed in 0m 1.636s
loss: 0.9351 corr: 292 (119040/2257759) completed in 0m 1.682s
loss: 0.9707 corr: 286 (119424/2257759) completed in 0m 1.682s
loss: 1.0242 corr: 283 (119808/2257759) completed in 0m 1.567s
loss: 1.0990 corr: 265 (120192/2257759) completed in 0m 1.612s
loss: 0.8953 corr: 284 (120576/2257759) completed in 0m 1.558s
loss: 1.0571 corr: 272 (120960/2257759) completed in 0m 1.633s
loss: 0.8895 corr: 284 (121344/2257759) completed in 0m 1.649s
loss: 1.0229 corr: 272 (121728/2257759) completed in 0m 1.620s
loss: 1.0838 corr: 278 (122112/2257759) completed in 0m 1.637s
loss: 0.9966 corr: 277 (122496/2257759) completed in 0m 1.710s
loss: 1.0684 corr: 275 (122880/2257759) completed in 0m 1.689s
loss: 1.2043 corr: 252 (123264/2257759) completed in 0m 1.764s
loss: 0.9307 corr: 279 (123648/2257759) completed in 0m 1.683s
loss: 1.1268 corr: 279 (124032/2257759) completed in 0m 1.644s
loss: 1.0365 corr: 270 (124416/2257759) completed in 0m 1.599s
loss: 0.9923 corr: 281 (124800/2257759) completed in 0m 1.616s
loss: 1.1965 corr: 256 (125184/2257759) completed in 0m 1.684s
loss: 1.0948 corr: 272 (125568/2257759) completed in 0m 1.703s
loss: 1.0363 corr: 285 (125952/2257759) completed in 0m 1.654s
loss: 1.0636 corr: 271 (126336/2257759) completed in 0m 1.707s
loss: 1.0690 corr: 267 (126720/2257759) completed in 0m 1.601s
loss: 1.1244 corr: 262 (127104/2257759) completed in 0m 1.784s
loss: 1.1126 corr: 264 (127488/2257759) completed in 0m 1.600s
loss: 0.9262 corr: 287 (127872/2257759) completed in 0m 1.806s
loss: 1.1548 corr: 274 (128256/2257759) completed in 0m 1.676s
loss: 1.1122 corr: 270 (128640/2257759) completed in 0m 1.567s
loss: 0.9873 corr: 283 (129024/2257759) completed in 0m 1.594s
loss: 0.9715 corr: 277 (129408/2257759) completed in 0m 1.630s
loss: 0.9479 corr: 294 (129792/2257759) completed in 0m 1.650s
loss: 1.0924 corr: 282 (130176/2257759) completed in 0m 1.635s
loss: 1.0270 corr: 289 (130560/2257759) completed in 0m 1.641s
loss: 1.0939 corr: 276 (130944/2257759) completed in 0m 1.578s
loss: 1.0642 corr: 276 (131328/2257759) completed in 0m 1.661s
loss: 1.0434 corr: 272 (131712/2257759) completed in 0m 1.681s
loss: 1.1703 corr: 268 (132096/2257759) completed in 0m 1.670s
loss: 1.0503 corr: 280 (132480/2257759) completed in 0m 1.680s
loss: 0.8969 corr: 290 (132864/2257759) completed in 0m 1.538s
loss: 1.0244 corr: 285 (133248/2257759) completed in 0m 1.672s
loss: 1.1610 corr: 269 (133632/2257759) completed in 0m 1.680s
loss: 0.9538 corr: 285 (134016/2257759) completed in 0m 1.628s
loss: 1.1036 corr: 271 (134400/2257759) completed in 0m 1.671s
loss: 1.0948 corr: 260 (134784/2257759) completed in 0m 1.636s
loss: 1.0954 corr: 268 (135168/2257759) completed in 0m 1.680s
loss: 1.1119 corr: 262 (135552/2257759) completed in 0m 1.635s
loss: 0.9726 corr: 271 (135936/2257759) completed in 0m 1.650s
loss: 1.0723 corr: 282 (136320/2257759) completed in 0m 1.623s
loss: 1.0622 corr: 276 (136704/2257759) completed in 0m 1.680s
loss: 1.1349 corr: 270 (137088/2257759) completed in 0m 1.611s
loss: 0.9847 corr: 280 (137472/2257759) completed in 0m 1.633s
loss: 0.9792 corr: 274 (137856/2257759) completed in 0m 1.658s
loss: 1.0999 corr: 265 (138240/2257759) completed in 0m 1.678s
loss: 1.0462 corr: 275 (138624/2257759) completed in 0m 1.710s
loss: 0.9870 corr: 280 (139008/2257759) completed in 0m 1.587s
loss: 1.1106 corr: 271 (139392/2257759) completed in 0m 1.663s
loss: 1.1168 corr: 273 (139776/2257759) completed in 0m 1.686s
loss: 1.0322 corr: 279 (140160/2257759) completed in 0m 1.659s
loss: 1.0932 corr: 272 (140544/2257759) completed in 0m 1.861s
loss: 1.2428 corr: 269 (140928/2257759) completed in 0m 1.642s
loss: 0.9460 corr: 280 (141312/2257759) completed in 0m 1.623s
loss: 0.9965 corr: 280 (141696/2257759) completed in 0m 1.587s
loss: 1.0114 corr: 286 (142080/2257759) completed in 0m 1.640s
loss: 1.1019 corr: 271 (142464/2257759) completed in 0m 1.659s
loss: 0.9440 corr: 290 (142848/2257759) completed in 0m 1.660s
loss: 0.9510 corr: 280 (143232/2257759) completed in 0m 1.715s
loss: 1.1272 corr: 259 (143616/2257759) completed in 0m 1.627s
loss: 0.9926 corr: 278 (144000/2257759) completed in 0m 1.714s
loss: 1.0672 corr: 276 (144384/2257759) completed in 0m 1.794s
loss: 0.9910 corr: 283 (144768/2257759) completed in 0m 1.665s
loss: 1.0371 corr: 283 (145152/2257759) completed in 0m 2.089s
loss: 1.0930 corr: 282 (145536/2257759) completed in 0m 1.672s
loss: 1.0407 corr: 276 (145920/2257759) completed in 0m 1.728s
loss: 1.1317 corr: 263 (146304/2257759) completed in 0m 1.685s
loss: 1.0269 corr: 272 (146688/2257759) completed in 0m 1.620s
loss: 1.1426 corr: 273 (147072/2257759) completed in 0m 1.588s
loss: 1.0925 corr: 279 (147456/2257759) completed in 0m 1.650s
loss: 1.0658 corr: 276 (147840/2257759) completed in 0m 1.663s
loss: 1.2075 corr: 279 (148224/2257759) completed in 0m 1.639s
loss: 1.1066 corr: 265 (148608/2257759) completed in 0m 1.670s
loss: 1.1779 corr: 268 (148992/2257759) completed in 0m 2.173s
loss: 1.0650 corr: 271 (149376/2257759) completed in 0m 1.636s
loss: 1.0418 corr: 272 (149760/2257759) completed in 0m 1.665s
loss: 1.0509 corr: 280 (150144/2257759) completed in 0m 1.639s
loss: 0.8741 corr: 293 (150528/2257759) completed in 0m 1.682s
loss: 1.0156 corr: 284 (150912/2257759) completed in 0m 1.626s
loss: 1.0522 corr: 271 (151296/2257759) completed in 0m 1.619s
loss: 0.9960 corr: 277 (151680/2257759) completed in 0m 1.649s
loss: 1.0964 corr: 268 (152064/2257759) completed in 0m 1.552s
loss: 1.0688 corr: 267 (152448/2257759) completed in 0m 1.711s
