loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 2.1765 corr: 185 (65280/2257759) completed in 0m 1.708s
loss: 2.1886 corr: 189 (65664/2257759) completed in 0m 1.757s
loss: 1.9427 corr: 217 (66048/2257759) completed in 0m 1.834s
loss: 2.2552 corr: 197 (66432/2257759) completed in 0m 1.981s
loss: 2.1463 corr: 198 (66816/2257759) completed in 0m 1.674s
loss: 1.9323 corr: 217 (67200/2257759) completed in 0m 1.684s
loss: 1.8921 corr: 208 (67584/2257759) completed in 0m 1.711s
loss: 2.1297 corr: 196 (67968/2257759) completed in 0m 1.684s
loss: 1.8806 corr: 216 (68352/2257759) completed in 0m 1.768s
loss: 1.8997 corr: 213 (68736/2257759) completed in 0m 1.674s
loss: 2.2841 corr: 203 (69120/2257759) completed in 0m 1.673s
loss: 1.9468 corr: 201 (69504/2257759) completed in 0m 1.970s
loss: 1.8476 corr: 220 (69888/2257759) completed in 0m 1.722s
loss: 1.8359 corr: 227 (70272/2257759) completed in 0m 1.639s
loss: 1.9106 corr: 211 (70656/2257759) completed in 0m 1.666s
loss: 2.0004 corr: 203 (71040/2257759) completed in 0m 1.756s
loss: 2.0231 corr: 208 (71424/2257759) completed in 0m 1.710s
loss: 2.0897 corr: 215 (71808/2257759) completed in 0m 1.716s
loss: 1.9926 corr: 199 (72192/2257759) completed in 0m 1.824s
loss: 1.9106 corr: 211 (72576/2257759) completed in 0m 1.689s
loss: 2.0383 corr: 213 (72960/2257759) completed in 0m 1.705s
loss: 1.9240 corr: 215 (73344/2257759) completed in 0m 1.563s
loss: 2.1202 corr: 200 (73728/2257759) completed in 0m 1.765s
loss: 2.0544 corr: 210 (74112/2257759) completed in 0m 1.826s
loss: 2.2040 corr: 192 (74496/2257759) completed in 0m 1.745s
loss: 2.0571 corr: 208 (74880/2257759) completed in 0m 1.861s
loss: 1.9921 corr: 206 (75264/2257759) completed in 0m 1.700s
loss: 2.0318 corr: 203 (75648/2257759) completed in 0m 1.746s
loss: 2.1967 corr: 177 (76032/2257759) completed in 0m 1.595s
loss: 2.0698 corr: 194 (76416/2257759) completed in 0m 1.729s
loss: 2.0438 corr: 199 (76800/2257759) completed in 0m 1.767s
loss: 2.0075 corr: 197 (77184/2257759) completed in 0m 1.668s
loss: 2.2174 corr: 189 (77568/2257759) completed in 0m 1.591s
loss: 2.1535 corr: 197 (77952/2257759) completed in 0m 1.744s
loss: 2.1368 corr: 199 (78336/2257759) completed in 0m 2.181s
loss: 2.0914 corr: 195 (78720/2257759) completed in 0m 1.701s
loss: 2.0976 corr: 199 (79104/2257759) completed in 0m 1.770s
loss: 2.2908 corr: 189 (79488/2257759) completed in 0m 1.780s
loss: 1.8047 corr: 221 (79872/2257759) completed in 0m 1.688s
loss: 2.0394 corr: 190 (80256/2257759) completed in 0m 1.711s
loss: 2.1253 corr: 180 (80640/2257759) completed in 0m 1.712s
loss: 1.9730 corr: 213 (81024/2257759) completed in 0m 1.994s
loss: 2.0378 corr: 200 (81408/2257759) completed in 0m 1.636s
loss: 2.0516 corr: 207 (81792/2257759) completed in 0m 1.745s
loss: 2.1263 corr: 206 (82176/2257759) completed in 0m 1.723s
loss: 2.1082 corr: 193 (82560/2257759) completed in 0m 1.807s
loss: 2.0610 corr: 198 (82944/2257759) completed in 0m 1.635s
loss: 1.9511 corr: 216 (83328/2257759) completed in 0m 1.702s
loss: 2.0050 corr: 216 (83712/2257759) completed in 0m 1.674s
loss: 1.8675 corr: 219 (84096/2257759) completed in 0m 1.665s
loss: 2.0828 corr: 211 (84480/2257759) completed in 0m 1.688s
loss: 2.1549 corr: 197 (84864/2257759) completed in 0m 1.703s
loss: 2.0353 corr: 194 (85248/2257759) completed in 0m 1.739s
loss: 2.0714 corr: 210 (85632/2257759) completed in 0m 1.740s
loss: 2.0001 corr: 203 (86016/2257759) completed in 0m 1.714s
loss: 2.0702 corr: 202 (86400/2257759) completed in 0m 1.763s
loss: 1.9721 corr: 220 (86784/2257759) completed in 0m 1.735s
loss: 2.0191 corr: 199 (87168/2257759) completed in 0m 1.762s
loss: 1.9837 corr: 210 (87552/2257759) completed in 0m 1.755s
loss: 2.1154 corr: 211 (87936/2257759) completed in 0m 1.704s
loss: 2.1780 corr: 193 (88320/2257759) completed in 0m 1.675s
loss: 2.0695 corr: 205 (88704/2257759) completed in 0m 1.675s
loss: 1.9797 corr: 210 (89088/2257759) completed in 0m 1.774s
loss: 2.2688 corr: 191 (89472/2257759) completed in 0m 1.719s
loss: 2.0811 corr: 202 (89856/2257759) completed in 0m 1.681s
loss: 2.1550 corr: 203 (90240/2257759) completed in 0m 1.701s
loss: 2.2184 corr: 181 (90624/2257759) completed in 0m 1.661s
loss: 2.1317 corr: 206 (91008/2257759) completed in 0m 1.725s
loss: 2.0133 corr: 206 (91392/2257759) completed in 0m 1.746s
loss: 2.1499 corr: 192 (91776/2257759) completed in 0m 1.773s
loss: 2.1526 corr: 196 (92160/2257759) completed in 0m 1.772s
loss: 1.9211 corr: 208 (92544/2257759) completed in 0m 1.696s
loss: 2.0110 corr: 203 (92928/2257759) completed in 0m 1.690s
loss: 1.9898 corr: 199 (93312/2257759) completed in 0m 1.665s
loss: 2.1720 corr: 207 (93696/2257759) completed in 0m 1.594s
loss: 2.1132 corr: 198 (94080/2257759) completed in 0m 1.758s
loss: 2.3507 corr: 193 (94464/2257759) completed in 0m 1.817s
loss: 2.3481 corr: 202 (94848/2257759) completed in 0m 1.764s
loss: 2.1281 corr: 199 (95232/2257759) completed in 0m 1.756s
loss: 2.2499 corr: 198 (95616/2257759) completed in 0m 1.667s
loss: 1.9992 corr: 205 (96000/2257759) completed in 0m 1.756s
loss: 1.9322 corr: 213 (96384/2257759) completed in 0m 1.708s
loss: 2.0859 corr: 192 (96768/2257759) completed in 0m 1.711s
loss: 2.1520 corr: 215 (97152/2257759) completed in 0m 1.697s
loss: 2.0115 corr: 198 (97536/2257759) completed in 0m 1.825s
loss: 1.9822 corr: 200 (97920/2257759) completed in 0m 1.937s
loss: 2.0892 corr: 199 (98304/2257759) completed in 0m 1.751s
loss: 2.3531 corr: 179 (98688/2257759) completed in 0m 1.661s
loss: 2.1966 corr: 196 (99072/2257759) completed in 0m 1.644s
loss: 2.0033 corr: 208 (99456/2257759) completed in 0m 1.674s
loss: 2.1396 corr: 189 (99840/2257759) completed in 0m 1.691s
loss: 2.1166 corr: 200 (100224/2257759) completed in 0m 1.672s
loss: 2.0380 corr: 204 (100608/2257759) completed in 0m 1.941s
loss: 2.1666 corr: 199 (100992/2257759) completed in 0m 1.810s
loss: 1.9978 corr: 208 (101376/2257759) completed in 0m 1.705s
loss: 1.9400 corr: 210 (101760/2257759) completed in 0m 1.721s
loss: 2.1889 corr: 188 (102144/2257759) completed in 0m 1.742s
loss: 2.2129 corr: 207 (102528/2257759) completed in 0m 1.683s
loss: 1.9749 corr: 213 (102912/2257759) completed in 0m 1.727s
loss: 2.1553 corr: 193 (103296/2257759) completed in 0m 1.755s
loss: 2.2017 corr: 184 (103680/2257759) completed in 0m 1.772s
loss: 2.4158 corr: 180 (104064/2257759) completed in 0m 1.835s
loss: 2.1102 corr: 204 (104448/2257759) completed in 0m 1.669s
loss: 2.2780 corr: 182 (104832/2257759) completed in 0m 1.666s
loss: 2.1166 corr: 198 (105216/2257759) completed in 0m 1.745s
loss: 2.2793 corr: 196 (105600/2257759) completed in 0m 1.619s
loss: 2.1800 corr: 199 (105984/2257759) completed in 0m 1.661s
loss: 2.1692 corr: 208 (106368/2257759) completed in 0m 1.635s
loss: 2.0657 corr: 205 (106752/2257759) completed in 0m 1.823s
loss: 2.4032 corr: 185 (107136/2257759) completed in 0m 1.901s
loss: 2.0948 corr: 206 (107520/2257759) completed in 0m 1.783s
loss: 2.1535 corr: 210 (107904/2257759) completed in 0m 1.727s
loss: 2.1202 corr: 202 (108288/2257759) completed in 0m 1.703s
loss: 2.1122 corr: 203 (108672/2257759) completed in 0m 1.748s
loss: 2.0613 corr: 209 (109056/2257759) completed in 0m 1.732s
loss: 2.0529 corr: 204 (109440/2257759) completed in 0m 1.711s
loss: 2.0451 corr: 211 (109824/2257759) completed in 0m 1.857s
loss: 2.1336 corr: 206 (110208/2257759) completed in 0m 1.781s
loss: 2.1643 corr: 197 (110592/2257759) completed in 0m 1.804s
loss: 2.0717 corr: 219 (110976/2257759) completed in 0m 1.699s
loss: 2.3267 corr: 194 (111360/2257759) completed in 0m 1.755s
loss: 2.1873 corr: 196 (111744/2257759) completed in 0m 1.675s
loss: 2.1205 corr: 186 (112128/2257759) completed in 0m 1.740s
loss: 2.0005 corr: 205 (112512/2257759) completed in 0m 1.739s
loss: 1.9552 corr: 218 (112896/2257759) completed in 0m 1.904s
loss: 2.1598 corr: 188 (113280/2257759) completed in 0m 1.786s
loss: 2.1115 corr: 201 (113664/2257759) completed in 0m 1.703s
loss: 2.1012 corr: 197 (114048/2257759) completed in 0m 1.718s
loss: 2.1809 corr: 187 (114432/2257759) completed in 0m 1.712s
loss: 2.3372 corr: 187 (114816/2257759) completed in 0m 1.669s
loss: 2.2242 corr: 191 (115200/2257759) completed in 0m 1.573s
loss: 2.0346 corr: 210 (115584/2257759) completed in 0m 1.786s
loss: 2.0999 corr: 203 (115968/2257759) completed in 0m 1.681s
loss: 2.2685 corr: 194 (116352/2257759) completed in 0m 1.728s
loss: 2.0314 corr: 208 (116736/2257759) completed in 0m 1.685s
loss: 2.0634 corr: 202 (117120/2257759) completed in 0m 1.634s
loss: 2.4230 corr: 184 (117504/2257759) completed in 0m 1.735s
loss: 2.1099 corr: 201 (117888/2257759) completed in 0m 1.768s
loss: 2.1404 corr: 212 (118272/2257759) completed in 0m 1.707s
loss: 2.2162 corr: 190 (118656/2257759) completed in 0m 1.830s
loss: 2.0148 corr: 224 (119040/2257759) completed in 0m 1.771s
loss: 2.2560 corr: 206 (119424/2257759) completed in 0m 1.666s
loss: 2.0891 corr: 209 (119808/2257759) completed in 0m 1.697s
loss: 2.1703 corr: 200 (120192/2257759) completed in 0m 1.775s
loss: 2.0536 corr: 211 (120576/2257759) completed in 0m 1.694s
loss: 2.1855 corr: 208 (120960/2257759) completed in 0m 1.687s
loss: 2.1120 corr: 218 (121344/2257759) completed in 0m 1.794s
loss: 2.1199 corr: 203 (121728/2257759) completed in 0m 1.860s
loss: 2.0507 corr: 199 (122112/2257759) completed in 0m 1.666s
loss: 2.2301 corr: 201 (122496/2257759) completed in 0m 1.629s
loss: 2.1821 corr: 202 (122880/2257759) completed in 0m 1.724s
loss: 2.2363 corr: 194 (123264/2257759) completed in 0m 1.720s
loss: 1.9836 corr: 210 (123648/2257759) completed in 0m 1.656s
loss: 2.1743 corr: 202 (124032/2257759) completed in 0m 1.761s
loss: 2.2186 corr: 201 (124416/2257759) completed in 0m 1.808s
loss: 2.1005 corr: 203 (124800/2257759) completed in 0m 1.720s
loss: 2.5073 corr: 187 (125184/2257759) completed in 0m 1.671s
loss: 2.2722 corr: 191 (125568/2257759) completed in 0m 1.702s
loss: 2.0983 corr: 204 (125952/2257759) completed in 0m 1.717s
loss: 2.2407 corr: 186 (126336/2257759) completed in 0m 1.706s
loss: 2.2505 corr: 191 (126720/2257759) completed in 0m 1.858s
loss: 2.2756 corr: 181 (127104/2257759) completed in 0m 1.644s
loss: 2.1756 corr: 199 (127488/2257759) completed in 0m 1.941s
loss: 1.8963 corr: 228 (127872/2257759) completed in 0m 1.746s
loss: 2.2652 corr: 195 (128256/2257759) completed in 0m 1.674s
loss: 2.1767 corr: 209 (128640/2257759) completed in 0m 1.703s
loss: 2.1036 corr: 202 (129024/2257759) completed in 0m 1.740s
loss: 2.1523 corr: 202 (129408/2257759) completed in 0m 1.768s
loss: 2.0589 corr: 207 (129792/2257759) completed in 0m 1.641s
loss: 2.3114 corr: 206 (130176/2257759) completed in 0m 1.720s
loss: 2.0298 corr: 199 (130560/2257759) completed in 0m 1.892s
loss: 2.1191 corr: 206 (130944/2257759) completed in 0m 1.688s
loss: 2.1474 corr: 197 (131328/2257759) completed in 0m 1.743s
loss: 2.0905 corr: 213 (131712/2257759) completed in 0m 1.620s
loss: 2.3311 corr: 191 (132096/2257759) completed in 0m 1.798s
loss: 2.1740 corr: 217 (132480/2257759) completed in 0m 1.956s
loss: 2.0778 corr: 202 (132864/2257759) completed in 0m 1.711s
loss: 2.0822 corr: 210 (133248/2257759) completed in 0m 1.718s
loss: 2.2959 corr: 202 (133632/2257759) completed in 0m 1.856s
loss: 2.1351 corr: 201 (134016/2257759) completed in 0m 1.721s
loss: 2.1750 corr: 194 (134400/2257759) completed in 0m 1.633s
loss: 2.1527 corr: 199 (134784/2257759) completed in 0m 1.656s
loss: 2.2893 corr: 191 (135168/2257759) completed in 0m 1.725s
loss: 2.3531 corr: 190 (135552/2257759) completed in 0m 2.122s
loss: 1.9944 corr: 206 (135936/2257759) completed in 0m 1.750s
loss: 2.1026 corr: 209 (136320/2257759) completed in 0m 1.644s
loss: 2.1048 corr: 208 (136704/2257759) completed in 0m 1.885s
loss: 2.1345 corr: 200 (137088/2257759) completed in 0m 1.642s
loss: 2.1141 corr: 208 (137472/2257759) completed in 0m 1.722s
loss: 2.0412 corr: 210 (137856/2257759) completed in 0m 1.692s
loss: 2.3938 corr: 198 (138240/2257759) completed in 0m 1.933s
loss: 2.4489 corr: 184 (138624/2257759) completed in 0m 1.659s
loss: 2.2314 corr: 200 (139008/2257759) completed in 0m 1.681s
loss: 2.2473 corr: 206 (139392/2257759) completed in 0m 1.822s
loss: 2.3232 corr: 196 (139776/2257759) completed in 0m 1.625s
loss: 2.3981 corr: 193 (140160/2257759) completed in 0m 1.758s
loss: 2.1760 corr: 195 (140544/2257759) completed in 0m 1.706s
loss: 2.3128 corr: 196 (140928/2257759) completed in 0m 1.752s
loss: 1.9691 corr: 209 (141312/2257759) completed in 0m 2.119s
loss: 2.0405 corr: 205 (141696/2257759) completed in 0m 1.658s
loss: 2.1166 corr: 221 (142080/2257759) completed in 0m 1.826s
loss: 2.2346 corr: 188 (142464/2257759) completed in 0m 1.821s
loss: 2.0322 corr: 217 (142848/2257759) completed in 0m 1.714s
loss: 2.0276 corr: 212 (143232/2257759) completed in 0m 1.714s
loss: 2.3974 corr: 182 (143616/2257759) completed in 0m 1.735s
loss: 2.1277 corr: 188 (144000/2257759) completed in 0m 1.674s
loss: 2.2856 corr: 206 (144384/2257759) completed in 0m 1.948s
loss: 2.2828 corr: 202 (144768/2257759) completed in 0m 1.655s
loss: 2.2992 corr: 180 (145152/2257759) completed in 0m 1.884s
loss: 2.0426 corr: 203 (145536/2257759) completed in 0m 1.852s
loss: 2.1606 corr: 190 (145920/2257759) completed in 0m 1.686s
loss: 2.3572 corr: 190 (146304/2257759) completed in 0m 1.827s
loss: 2.1805 corr: 197 (146688/2257759) completed in 0m 1.793s
loss: 2.3069 corr: 197 (147072/2257759) completed in 0m 1.763s
loss: 2.3423 corr: 190 (147456/2257759) completed in 0m 2.025s
loss: 2.1362 corr: 204 (147840/2257759) completed in 0m 1.680s
loss: 2.3336 corr: 215 (148224/2257759) completed in 0m 1.813s
loss: 2.2370 corr: 193 (148608/2257759) completed in 0m 1.747s
loss: 2.2866 corr: 206 (148992/2257759) completed in 0m 1.647s
loss: 2.1345 corr: 203 (149376/2257759) completed in 0m 1.702s
loss: 2.1012 corr: 195 (149760/2257759) completed in 0m 1.644s
loss: 2.1165 corr: 199 (150144/2257759) completed in 0m 1.985s
loss: 2.0482 corr: 212 (150528/2257759) completed in 0m 1.714s
loss: 2.2092 corr: 207 (150912/2257759) completed in 0m 1.754s
loss: 2.1192 corr: 215 (151296/2257759) completed in 0m 1.637s
loss: 2.0632 corr: 202 (151680/2257759) completed in 0m 1.672s
loss: 2.2498 corr: 192 (152064/2257759) completed in 0m 1.686s
loss: 2.0755 corr: 205 (152448/2257759) completed in 0m 1.759s
