1.8089,278
1.6701,294
1.6918,304
1.6886,305
1.6585,318
1.5864,313
1.6428,297
1.7102,309
1.7248,296
1.7528,295
1.5456,302
1.5711,301
1.6150,302
1.5308,317
1.6218,302
1.5574,312
1.6092,297
1.8473,271
1.6995,298
1.6947,294
1.6971,279
1.5052,323
1.6544,308
1.5716,294
1.7941,283
1.7279,291
1.6872,288
1.5712,295
1.7854,277
1.6699,290
1.6558,282
1.7483,293
2.0457,256
1.7721,284
1.8386,285
1.6435,290
1.8509,281
1.9284,282
1.6646,289
1.7622,289
1.8935,282
1.8858,276
1.8148,285
1.7154,296
1.6752,293
1.8855,275
1.7363,290
1.7438,295
1.7701,287
1.9104,261
1.8879,289
1.8107,284
1.6907,294
1.5742,296
1.8130,287
1.8522,277
1.7012,303
1.8348,296
1.8491,280
1.7907,294
1.9151,273
1.8048,286
1.8566,270
1.8427,277
1.9419,273
1.8246,282
1.8974,277
1.7892,295
1.9488,273
1.9830,277
1.6948,301
1.8861,289
1.8799,266
1.8805,274
1.9340,273
1.8285,267
1.8941,289
1.7235,285
1.6900,305
2.0213,261
1.7614,296
1.9006,285
1.8612,286
1.8431,280
1.8523,288
1.9569,279
1.8090,269
1.7934,299
1.9229,291
1.7448,304
1.8243,293
1.9379,272
1.8899,291
1.8156,300
1.8055,301
1.8067,279
1.9658,278
1.9029,295
1.7898,303
1.8216,291
1.9448,282
1.8094,294
1.8778,287
1.8467,283
1.9085,287
1.8528,288
2.0226,269
1.8852,287
1.8500,291
2.1199,263
1.8623,284
1.7759,307
1.8559,295
1.8937,288
2.0407,273
1.8289,299
1.8579,279
2.0485,271
1.6606,314
1.7740,308
1.8941,285
1.9326,297
2.0230,269
2.0328,276
1.9730,276
1.9422,262
1.9228,287
1.9034,288
1.8776,286
1.9235,295
1.9295,275
2.0003,289
2.0872,274
1.9584,267
1.8322,295
2.0461,287
2.0157,276
1.8137,286
2.0825,262
1.9573,284
2.0268,281
2.0024,275
2.0414,291
1.9179,284
1.7832,298
1.8779,294
2.0150,280
1.8563,297
1.9868,272
2.0596,279
2.0102,284
2.0761,269
1.8902,292
2.0064,285
2.0225,272
2.1215,278
2.0336,267
2.0356,273
1.9084,292
2.0140,278
1.7707,301
1.7625,310
1.8758,292
1.7210,308
2.0199,279
1.9614,281
2.1893,274
2.0313,286
1.7924,297
1.9569,288
1.8129,282
2.0326,282
2.0623,284
1.8799,297
2.0510,283
1.9665,287
2.0513,279
1.9911,276
1.9189,292
2.0371,261
2.0128,285
1.9884,280
2.2999,261
2.0435,278
1.9961,283
1.7842,315
1.9605,274
1.9684,291
1.9890,279
2.0681,279
1.8936,300
2.1478,272
1.8744,288
1.9043,288
2.0301,279
1.9348,258
2.3266,256
2.0476,285
2.0508,276
2.1740,273
1.9650,278
2.0526,277
2.1493,257
2.1424,273
2.1005,292
1.9498,304
1.9614,289
2.1288,274
2.1918,270
2.0406,260
2.1242,283
1.9819,297
2.2451,256
1.9787,287
1.8881,285
2.0448,290
2.0502,276
1.9957,275
2.0237,293
2.0289,280
1.9896,283
1.9542,284
2.1025,292
2.1450,261
2.1357,264
2.0755,282
2.1058,290
1.9798,286
2.1154,254
2.1171,263
2.0928,287
2.0477,272
2.0989,293
2.0243,277
1.9821,289
2.1409,271
2.1210,290
1.9800,281
2.1314,269
1.9463,299
2.1378,280
2.0636,278
1.9740,304
2.0200,284
2.1292,271
2.2500,278
1.9497,275
2.1541,262
2.0639,295
1.9052,298
2.0977,285
2.1594,270
2.0098,271
2.3218,259
1.8631,312
2.1819,275
2.2007,259
2.0806,281
1.9551,286
2.0157,296
2.3375,262
2.1873,273
2.2045,266
2.0524,283
2.1182,280
2.2656,252
2.1699,294
2.0512,289
2.1857,264
2.1215,286
2.3233,258
2.0220,286
2.1614,284
1.8644,297
2.0316,293
2.0610,274
2.0986,261
2.1814,278
1.9558,293
2.0183,289
2.0683,269
2.3267,260
1.9766,291
2.1661,275
2.1155,282
2.0649,287
2.1448,289
2.0806,279
2.1885,265
2.2215,260
2.1474,274
2.1582,281
1.9688,282
2.0433,278
2.0496,292
1.9194,295
2.1616,277
1.9531,296
2.0664,272
2.1426,269
2.0999,281
2.1304,274
2.0172,282
2.0845,286
2.1676,285
1.9165,298
2.1745,268
2.0385,283
2.1320,269
2.1730,276
2.1814,283
2.0349,264
2.1425,290
2.1471,280
2.0659,268
2.2661,264
2.0324,287
2.1047,284
2.3261,275
2.3585,258
2.0209,284
2.2391,270
2.1523,284
2.1857,270
1.9716,289
1.9216,300
2.1890,284
2.1475,280
2.1767,266
2.0267,299
2.3263,270
2.0415,283
2.1552,281
1.9976,285
2.0775,288
2.2704,275
2.1205,290
2.1083,287
2.2234,268
1.9714,291
2.0681,296
2.1657,266
2.1069,283
2.1283,283
2.1257,282
2.1106,286
2.0171,298
2.2517,272
2.2962,265
2.0195,301
2.2695,276
2.0769,284
1.8919,288
2.0863,277
2.1778,272
2.1242,269
2.2216,255
2.2701,273
2.2717,284
2.2514,254
2.2122,269
2.2545,263
2.1615,269
2.3158,280
2.0484,279
2.1668,276
2.1263,265
2.2032,267
2.0393,285
2.2025,266
2.1118,285
2.2878,258
1.9317,290
2.1426,287
2.0297,286
2.0580,276
2.1648,292
2.2198,274
2.2985,256
2.1968,286
2.1750,263
2.2061,273
2.1541,272
2.4060,268
2.1543,268
2.0607,290
2.1488,262
2.1295,278
2.0454,285
2.0953,286
2.0446,292
2.0011,292
2.0887,292
2.0350,282
2.1920,268
2.0713,285
2.3217,267
2.2034,259
2.0498,276
2.1018,290
1.9272,296
2.2413,286
2.2301,278
1.9831,293
2.1358,273
2.1899,292
2.0471,292
2.3423,268
2.2595,281
2.0585,277
2.0333,290
2.1483,278
2.1288,273
2.3219,286
1.9671,299
1.9453,299
2.1182,286
2.0284,301
2.2241,289
2.2667,267
2.1543,286
1.9963,275
2.2005,275
2.0899,283
2.2159,267
2.2622,278
2.1900,280
2.1245,291
2.1964,284
1.9302,316
2.3424,273
2.2472,269
2.0302,292
2.1294,280
2.2296,282
2.1723,264
2.1348,278
2.1047,286
2.1858,271
2.1580,277
2.2125,284
1.9211,293
2.1547,271
2.2170,265
2.1887,271
1.9737,301
2.3301,270
2.0452,298
2.2476,273
2.2800,277
2.0929,276
2.1784,293
2.0351,294
2.0641,271
2.1352,272
2.0778,274
2.0355,298
2.0434,286
2.1461,289
2.3442,284
2.0944,283
2.2776,263
2.3792,279
2.0310,285
2.2943,272
2.2255,274
2.2230,269
2.1090,291
2.1761,288
2.2305,272
2.3365,275
2.1062,285
2.0389,280
2.1820,284
2.2786,265
2.2347,274
2.1500,260
2.2485,282
2.2288,276
2.2432,273
2.1912,265
2.2341,280
2.0773,277
2.1193,287
2.1065,280
2.0041,293
2.2186,279
2.1702,261
2.3644,274
2.4299,270
2.2407,265
2.1175,285
2.0505,294
2.1757,276
2.1236,280
2.4255,265
2.0582,298
2.2589,269
2.0714,294
1.9547,299
2.3018,263
2.1926,290
2.2748,272
2.1568,287
2.3449,273
2.1237,293
2.2364,276
2.1934,268
1.9343,295
2.2967,271
2.3882,285
2.2313,276
2.0451,295
2.1239,286
2.0829,284
2.0942,299
2.0771,288
2.4198,263
2.0668,299
2.1650,266
2.2111,274
2.1150,295
1.9141,301
2.2215,285
2.1449,285
2.0710,298
2.3913,268
2.1337,266
2.2844,277
2.0602,280
2.1732,289
2.1997,271
2.3181,293
2.0151,302
2.3812,262
2.0350,291
2.2749,280
2.0275,290
2.0707,295
1.9911,279
2.2112,274
2.0917,301
2.0238,299
2.1029,290
2.1462,297
2.4953,277
2.0418,300
2.3311,272
2.0538,289
2.1698,286
2.3188,279
2.1091,300
2.1799,286
2.3500,271
2.3005,276
2.1232,284
2.2599,280
1.9939,309
2.1128,295
2.2301,260
1.9903,299
2.0170,292
2.1922,259
2.1579,287
2.0971,285
2.1728,286
2.1121,266
2.3186,278
2.1895,300
2.0178,288
2.3736,281
2.0122,303
2.0115,290
2.1036,294
2.3171,273
2.2377,282
2.2590,276
2.0377,266
2.0653,310
2.3676,255
2.1910,281
2.0031,286
2.2204,286
